x, y, z, k, l
0, 0, -311363.844, -47663.9297, 97604.7812
0.99998, 0, -309956.250, -46050.9766, 98134.4531
1.99997, 0, -308508.594, -44649.2031, 98861.2422
3.00003, 0, -307008.219, -43447.8203, 99930.4062
4.00002, 0, -305458.719, -42439.9922, 101379.398
5, 0, -303869.125, -41614.4688, 103199.102
5.99998, 0, -302250.000, -40945.4219, 105334.086
6.99997, 0, -300611.969, -40369.0547, 107633.250
8.00003, 0, -298963.438, -39711.5703, 109680.555
9.00002, 0, -297305.469, -38428.8984, 110175.883
10, 0, -295660.969, -37066.9023, 110395.422
11, 0, -294046.062, -35802.2188, 110738.633
12, 0, -292475.219, -34702.2461, 111346.180
13, 0, -290961.938, -33794.8008, 112266.016
14, 0, -289516.875, -33085.6406, 113498.070
15, 0, -288142.312, -32552.7520, 114986.375
16, 0, -286816.344, -32111.3125, 116552.023
17, 0, -285445.500, -31497.7676, 117667.312
18, 0, -283692.562, -29845.7012, 116632.000
19, 0, -281938.219, -28056.7441, 115173.102
20, 0, -280318.250, -26427.3652, 113845.648
21, 0, -278893.031, -25066.6699, 112848.148
22, 0, -277690.219, -24001.2090, 112235.188
23, 0, -276709.562, -23183.9121, 111959.625
24, 0, -275900.875, -22432.4766, 111817.172
25, 0, -275081.406, -21202.8418, 111205.227
26, 0, -273631.094, -17751.2109, 108213.914
27, 0, -272206.625, -13835.1699, 104733.930
28, 0, -271028.594, -10019.1406, 101361.398
29, 0, -270186.156, -6510.04004, 98308.4844
30, 0, -269717.656, -3377.33057, 95647.6016
31, 0, -269629.219, -600.589600, 93373.4609
32, 0, -269883.344, 1969.69958, 91384.8047
33, 0, -270346.062, 4777.45654, 89368.2500
34, 0, -270616.781, 9092.44141, 86413.8438
35, 0, -269407.094, 18945.7129, 79612.9922
36, 0, -268028.906, 30290.7207, 71901.2266
37, 0, -266906.219, 41834.5859, 64223.3711
38, 0, -266201.875, 53099.5703, 56936.9609
39, 0, -265999.969, 63880.2266, 50205.5273
40, 0, -266388.406, 74047.2578, 44141.9336
41, 0, -267547.562, 83425.6562, 38900.0664
42, 0, -269961.688, 91598.8984, 34827.2383
43, 0, -275152.125, 97286.5859, 32952.5742
44, 0, -281605.281, 101762.914, 32297.1875
45, 0, -288839.312, 105436.852, 32562.1973
46, 0, -296672.125, 108468.352, 33641.3281
47, 0, -305010.438, 110950.492, 35472.0703
48, 0, -313760.281, 112996.406, 37954.7930
49, 0, -322739.750, 114843.766, 40838.8203
50, 0, -331479.562, 117116.086, 43419.1914
51, 0, -338534.031, 121739.297, 43463.7305
52, 0, -345298.938, 126854.672, 43187.4219
53, 0, -352208.219, 131888.484, 43295.4844
54, 0, -359416.438, 136643.969, 44050.2305
55, 0, -366979.750, 141060.859, 45555.0352
56, 0, -374895.406, 145163.562, 47820.7734
57, 0, -383068.906, 149105.484, 50725.5273
58, 0, -391176.125, 153355.781, 53828.7383
59, 0, -398223.219, 159300.484, 55768.9141
60, 0, -400952.812, 171429.922, 52077.2461
61, 0, -402718.625, 185121.609, 47376.8047
62, 0, -404616.094, 198851.438, 43186.0273
63, 0, -407057.062, 212024.812, 40082.3867
64, 0, -410184.594, 224400.656, 38270.9570
65, 0, -413965.312, 235948.812, 37707.6484
66, 0, -418114.750, 246909.906, 37985.8867
67, 0, -421733.719, 258163.875, 37802.0547
68, 0, -421927.312, 272654.312, 32930.2891
69, 0, -421574.906, 287344.250, 27627.9746
70, 0, -421577.438, 301247.156, 23249.2930
71, 0, -422244.031, 313992.219, 20278.9746
72, 0, -423668.781, 325434.188, 18883.4941
73, 0, -425837.875, 335539.875, 19065.1309
74, 0, -428631.531, 344381.500, 20656.7090
75, 0, -431723.094, 352229.000, 23152.1543
76, 0, -434223.219, 359886.344, 25116.7012
77, 0, -433372.125, 369937.344, 22018.8711
78, 0, -431848.219, 379736.750, 18370.7520
79, 0, -430470.062, 388418.625, 15595.7275
80, 0, -429497.094, 395644.062, 14188.2500
81, 0, -428974.844, 401252.594, 14291.1729
82, 0, -428814.812, 405141.688, 15838.6943
83, 0, -428735.469, 407207.844, 18487.4688
84, 0, -427965.688, 407284.531, 21208.6875
