x, y, z, k, l
0, 0, -126037.977, 109200.602, 24877.0527
0.99998, 0, -107930.297, 116242.805, 32388.2852
1.99997, 0, -88249.8359, 124561.969, 40128.5078
3.00003, 0, -67904.1875, 134093.719, 48031.6797
4.00002, 0, -47278.9844, 144758.891, 56082.1445
5, 0, -26580.4805, 156449.141, 64268.9883
5.99998, 0, -5890.75879, 168998.156, 72555.5000
6.99997, 0, 14935.8408, 182104.078, 80823.4922
8.00003, 0, 36678.7227, 195090.312, 88711.8906
9.00002, 0, 62248.7969, 206036.922, 95033.6328
10, 0, 88325.6328, 216637.000, 101041.719
11, 0, 113710.031, 227350.922, 107164.680
12, 0, 137835.625, 238273.500, 113586.641
13, 0, 160372.938, 249370.047, 120398.227
14, 0, 181136.672, 260545.750, 127626.227
15, 0, 200139.469, 271653.625, 135197.766
16, 0, 217849.953, 282449.438, 142800.844
17, 0, 236033.672, 292422.656, 149441.422
18, 0, 260823.516, 300165.438, 151831.766
19, 0, 285534.000, 306913.375, 153394.125
20, 0, 307877.344, 313025.344, 155243.688
21, 0, 326941.594, 318631.250, 157769.312
22, 0, 342449.781, 323846.094, 161015.188
23, 0, 354735.875, 328928.438, 164675.281
24, 0, 365308.188, 334577.031, 167751.812
25, 0, 378843.406, 342783.969, 167363.516
26, 0, 410542.656, 359897.656, 154357.328
27, 0, 444864.969, 379528.844, 137916.422
28, 0, 476756.438, 399629.281, 120981.359
29, 0, 504321.812, 419462.188, 104620.922
30, 0, 526899.312, 438824.312, 89183.2812
31, 0, 544656.438, 457925.156, 74548.0391
32, 0, 558966.875, 477654.594, 59931.3164
33, 0, 573947.938, 500513.375, 43043.8867
34, 0, 601388.688, 533547.875, 17370.9082
35, 0, 678694.250, 599014.812, -37756.4141
36, 0, 768332.062, 674666.375, -101525.906
37, 0, 858351.250, 753428.875, -167232.219
38, 0, 944409.250, 832733.000, -232329.891
39, 0, 1024749.69, 911545.500, -295651.000
40, 0, 1098415.00, 989339.000, -356399.531
41, 0, 1164207.38, 1065547.75, -413522.344
42, 0, 1219153.62, 1138867.12, -464681.188
43, 0, 1253786.75, 1205193.75, -502971.469
44, 0, 1277808.38, 1268762.50, -535005.250
45, 0, 1294406.62, 1330968.75, -562816.000
46, 0, 1304841.88, 1392340.50, -587132.375
47, 0, 1309708.88, 1453046.38, -608378.125
48, 0, 1309346.88, 1512981.50, -627223.062
49, 0, 1303995.00, 1571589.88, -645369.875
50, 0, 1293872.62, 1627146.88, -667651.562
51, 0, 1279300.38, 1674082.12, -709460.500
52, 0, 1260015.00, 1717970.00, -755399.188
