x, y, z, k, l
40, 0, 1847969.25, 837554.625, -1364671.00
41, 0, 1915430.25, 893607.688, -1521409.50
42, 0, 1966407.88, 947126.125, -1670111.38
43, 0, 1979717.75, 993427.812, -1800910.88
44, 0, 1977358.25, 1037443.56, -1923710.88
45, 0, 1966600.75, 1080814.12, -2041661.75
46, 0, 1950273.62, 1124148.62, -2155838.75
47, 0, 1929515.38, 1167575.75, -2266460.50
48, 0, 1904496.75, 1210759.25, -2373129.25
49, 0, 1874231.00, 1252474.12, -2474502.50
50, 0, 1835084.88, 1289105.75, -2566860.25
51, 0, 1774932.25, 1309103.00, -2638690.00
52, 0, 1706152.75, 1324091.38, -2701118.25
53, 0, 1632749.88, 1337801.38, -2757564.00
54, 0, 1556235.00, 1351598.88, -2809151.00
55, 0, 1477213.50, 1365959.12, -2856142.50
56, 0, 1395822.38, 1380835.00, -2898294.00
57, 0, 1311709.12, 1395531.50, -2934713.25
58, 0, 1223534.25, 1407954.38, -2963089.50
59, 0, 1127231.62, 1412095.50, -2977121.25
60, 0, 1009588.75, 1388784.12, -2957073.25
61, 0, 884248.125, 1357581.12, -2922698.50
62, 0, 755746.625, 1324894.75, -2880353.75
63, 0, 625932.000, 1293193.62, -2832396.50
64, 0, 495730.188, 1263473.88, -2779707.50
65, 0, 365748.938, 1235922.75, -2722396.00
66, 0, 236600.859, 1209829.75, -2659781.50
67, 0, 109354.883, 1182519.75, -2589530.00
68, 0, -13077.7412, 1145110.25, -2504098.00
69, 0, -133491.828, 1106595.50, -2410987.75
70, 0, -252826.203, 1069804.12, -2312578.00
71, 0, -371490.531, 1035695.69, -2209743.25
72, 0, -489688.344, 1004541.75, -2102861.25
73, 0, -607431.688, 976291.250, -1992175.38
74, 0, -724340.062, 950654.938, -1878023.25
75, 0, -839019.375, 926993.000, -1761184.50
76, 0, -947135.438, 903803.500, -1643821.25
77, 0, -1034434.25, 876778.312, -1532824.12
78, 0, -1115673.12, 849785.562, -1421154.88
79, 0, -1195654.62, 823904.875, -1306582.88
80, 0, -1276058.50, 799400.125, -1188459.62
81, 0, -1357081.00, 776285.875, -1067042.50
82, 0, -1437402.25, 754564.750, -943778.500
83, 0, -1512690.62, 734447.250, -822732.188
84, 0, -1570436.38, 716836.812, -715239.500
85, 0, -1570934.12, 704987.312, -656917.625
86, 0, -1554007.25, 695316.688, -612260.188
87, 0, -1532337.12, 686612.000, -570032.625
88, 0, -1510481.50, 678407.688, -526277.688
89, 0, -1490067.38, 670576.812, -479683.125
90, 0, -1471365.75, 663290.062, -430197.594
91, 0, -1453564.75, 657245.562, -378855.125
92, 0, -1433889.62, 654522.438, -328778.344
93, 0, -1403564.25, 661752.688, -289590.281
94, 0, -1371097.75, 672275.938, -252073.828
95, 0, -1339095.25, 683972.562, -213432.125
96, 0, -1308410.50, 696078.625, -172774.266
97, 0, -1279274.88, 708303.625, -129889.438
98, 0, -1251632.25, 720535.938, -84891.7109
99, 0, -1225184.88, 732718.125, -38194.0742
100, 0, -1199202.50, 744760.812, 9218.14648
101, 0, -1171795.88, 756401.500, 54788.2305
102, 0, -1137212.75, 766756.875, 90685.9531
103, 0, -1101010.12, 776753.750, 124586.219
104, 0, -1064888.62, 786674.938, 158888.625
105, 0, -1029393.88, 796563.875, 194404.703
106, 0, -994647.438, 806277.312, 231336.609
107, 0, -960557.500, 815364.062, 269511.125
108, 0, -926821.250, 822657.625, 308245.188
109, 0, -892691.562, 824993.125, 345604.781
110, 0, -856003.875, 812534.750, 375552.750
111, 0, -818722.938, 794981.062, 404056.812
112, 0, -781412.750, 775373.000, 433001.719
113, 0, -744226.688, 754770.000, 463055.062
114, 0, -707182.312, 733539.250, 494438.281
115, 0, -670254.625, 711777.250, 527137.375
116, 0, -633418.250, 689468.375, 560885.438
117, 0, -596684.438, 666546.188, 594900.625
118, 0, -560177.000, 642906.812, 626984.125
119, 0, -524385.500, 618361.375, 650202.188
120, 0, -488776.938, 592999.438, 671481.000
121, 0, -453186.500, 566842.000, 693012.438
122, 0, -417579.000, 539925.562, 715550.188
123, 0, -382006.375, 512369.375, 739273.188
124, 0, -346650.750, 484506.469, 763961.312
125, 0, -311993.594, 457226.250, 788784.875
126, 0, -279362.438, 433033.938, 811361.625
127, 0, -252931.859, 419914.781, 824188.000
128, 0, -228513.453, 409659.969, 834743.688
129, 0, -204759.062, 399541.781, 845397.875
130, 0, -181174.797, 388474.125, 856973.688
131, 0, -157601.391, 376000.469, 869687.188
132, 0, -134104.953, 362056.750, 883354.812
133, 0, -111087.328, 347111.844, 897213.688
134, 0, -89794.5078, 332919.406, 909056.062
135, 0, -74238.4219, 325394.000, 911934.312
136, 0, -60396.1953, 318390.562, 912737.750
137, 0, -46987.7539, 309904.688, 913640.625
138, 0, -33551.7891, 299182.219, 915410.438
139, 0, -19926.4160, 285937.750, 918305.312
140, 0, -6104.67188, 270141.031, 922331.500
141, 0, 7762.30957, 252040.875, 927261.188
142, 0, 21212.5410, 232456.156, 932428.438
143, 0, 32937.3203, 213778.344, 935983.938
144, 0, 38804.3047, 203665.859, 932133.625
145, 0, 42941.2695, 194312.344, 926641.062
146, 0, 46660.8555, 183191.797, 921329.938
147, 0, 50433.1445, 169393.797, 916838.438
148, 0, 54420.7461, 152683.969, 913357.562
149, 0, 58636.8086, 133363.016, 910824.188
150, 0, 62963.8516, 112649.102, 908872.312
151, 0, 67036.6172, 94175.5703, 906434.750
152, 0, 69729.3516, 89583.8047, 900178.875
153, 0, 72105.3281, 87071.2500, 893379.188
154, 0, 74480.3750, 82835.7656, 887058.500
155, 0, 76952.6797, 75492.3359, 881571.750
156, 0, 79556.0156, 64595.1953, 877041.875
157, 0, 82325.7031, 50293.5430, 873502.250
158, 0, 85360.2969, 33528.3867, 870949.625
159, 0, 88943.8359, 16970.5859, 869364.312
160, 0, 93898.7500, 8079.52588, 868715.812
161, 0, 102853.141, 30279.4941, 868954.188
162, 0, 113149.641, 60290.5547, 870071.500
163, 0, 123937.070, 90793.9062, 872039.312
164, 0, 134905.969, 119266.492, 874814.500
165, 0, 145941.812, 144934.859, 878328.000
166, 0, 157016.062, 167860.406, 882452.438
167, 0, 168157.391, 188812.500, 886910.938
168, 0, 179478.266, 209897.188, 890998.812
169, 0, 191329.359, 237350.797, 892571.625
170, 0, 203385.938, 265435.219, 893708.750
171, 0, 215552.844, 292479.344, 895047.688
172, 0, 227797.328, 317980.656, 896785.250
173, 0, 240094.859, 341753.594, 898934.438
174, 0, 252392.375, 363532.438, 901362.938
175, 0, 264545.719, 382514.000, 903689.000
176, 0, 276143.812, 396226.625, 904868.688
177, 0, 285880.156, 396565.281, 901653.125
178, 0, 295070.562, 391911.562, 897266.812
179, 0, 304134.312, 385005.344, 892739.562
180, 0, 313222.250, 376895.781, 888449.875
181, 0, 322390.625, 368040.250, 884541.938
182, 0, 331659.312, 358681.125, 881043.500
183, 0, 341035.094, 349024.938, 877868.688
184, 0, 350524.750, 339409.781, 874712.688
185, 0, 360150.156, 330663.438, 870676.062
186, 0, 369989.375, 325317.031, 862875.750
187, 0, 379963.719, 320910.344, 854231.312
188, 0, 390053.000, 316707.781, 845679.875
189, 0, 400260.812, 312531.719, 837558.000
190, 0, 410611.500, 308496.000, 829967.312
191, 0, 421164.812, 305046.875, 822861.188
192, 0, 432062.562, 303317.781, 815990.375
193, 0, 443678.938, 306339.844, 808609.750
194, 0, 457173.250, 323520.438, 798353.688
195, 0, 471376.781, 345440.469, 787598.688
196, 0, 485902.250, 369032.438, 777107.375
197, 0, 500588.969, 393095.094, 767162.500
198, 0, 515348.875, 417069.375, 757877.125
199, 0, 530110.062, 440649.656, 749292.562
200, 0, 544778.875, 463646.688, 741406.250
201, 0, 559175.375, 485940.812, 734164.812
202, 0, 572851.625, 507476.219, 727401.812
203, 0, 584436.188, 528295.375, 720598.562
204, 0, 595300.812, 548325.500, 714238.562
205, 0, 605898.688, 567583.875, 708452.312
206, 0, 616414.000, 586128.625, 703261.875
207, 0, 626930.625, 604029.125, 698654.250
208, 0, 637459.938, 621322.625, 694616.250
209, 0, 647878.312, 637917.125, 691176.688
210, 0, 657667.875, 653294.562, 688513.812
0, 1, 188022.094, -6266.81592, -38202.6719
0.99998, 1, 217890.688, 6117.19580, -32287.7812
1.99997, 1, 252119.562, 20478.1504, -26689.8789
3.00003, 1, 289052.188, 36403.7383, -21803.9902
4.00002, 1, 327761.406, 53621.3672, -17775.8145
5, 1, 367703.469, 71902.5781, -14616.3896
5.99998, 1, 408570.750, 90986.4062, -12250.5264
6.99997, 1, 450286.188, 110484.383, -10516.1338
8.00003, 1, 493102.438, 129737.086, -9126.66602
9.00002, 1, 537602.438, 147790.969, -7669.45117
10, 1, 582657.625, 165406.172, -6352.41406
11, 1, 627450.438, 183039.812, -5263.12451
12, 1, 671457.000, 200853.859, -4380.33789
13, 1, 714323.188, 218834.078, -3635.05322
14, 1, 755820.625, 236839.828, -2964.70850
15, 1, 795888.938, 254589.562, -2384.94409
16, 1, 834787.062, 271573.531, -2115.56177
17, 1, 873382.500, 286877.656, -2792.13037
18, 1, 913197.688, 299174.688, -5511.48340
19, 1, 952115.938, 309677.156, -8950.46191
20, 1, 988713.938, 319199.688, -12305.3838
21, 1, 1022272.50, 328186.344, -15334.1152
22, 1, 1052602.62, 336923.812, -18308.1484
23, 1, 1080137.38, 345708.312, -22217.1738
24, 1, 1106394.12, 355027.531, -29376.0957
25, 1, 1134887.75, 365816.906, -44560.7539
26, 1, 1171256.00, 379508.781, -75152.7812
27, 1, 1209301.25, 394651.938, -113752.805
28, 1, 1244992.25, 410323.094, -155597.469
29, 1, 1276408.62, 426128.531, -198505.156
30, 1, 1302961.88, 442039.594, -241914.656
31, 1, 1325202.25, 458393.031, -286626.500
32, 1, 1345291.75, 476100.688, -335321.031
33, 1, 1368394.00, 497182.031, -394130.156
34, 1, 1405250.88, 525731.812, -475579.125
35, 1, 1472502.25, 568036.562, -598921.250
36, 1, 1553470.62, 617831.625, -744694.938
37, 1, 1637305.50, 671022.562, -900091.000
38, 1, 1718537.88, 725540.875, -1058540.12
39, 1, 1794262.25, 780323.688, -1216625.12
40, 1, 1862256.12, 834672.562, -1372200.62
41, 1, 1919492.75, 887814.875, -1523220.12
42, 1, 1960470.38, 938480.250, -1666737.38
43, 1, 1976884.25, 984798.312, -1798636.62
44, 1, 1977508.62, 1028699.31, -1922654.38
45, 1, 1968181.00, 1071433.38, -2041176.12
46, 1, 1951879.88, 1113546.25, -2155230.25
47, 1, 1929917.75, 1155069.12, -2264978.50
48, 1, 1902467.88, 1195484.38, -2369861.50
49, 1, 1868489.62, 1233401.38, -2468371.50
50, 1, 1825148.00, 1265886.12, -2557447.00
51, 1, 1767806.88, 1288394.38, -2632435.00
52, 1, 1701454.25, 1305506.00, -2697611.00
53, 1, 1629376.12, 1320203.25, -2755704.50
54, 1, 1553231.50, 1333915.62, -2807933.00
55, 1, 1473745.75, 1347144.12, -2854596.25
56, 1, 1391025.38, 1359705.25, -2895297.75
57, 1, 1304540.25, 1370604.00, -2928804.50
58, 1, 1212767.62, 1377466.62, -2952472.50
59, 1, 1112441.62, 1375426.75, -2961121.50
60, 1, 998500.000, 1357024.25, -2946943.25
61, 1, 876526.125, 1330112.12, -2917777.50
62, 1, 750352.812, 1299952.25, -2878851.25
63, 1, 622142.938, 1269291.12, -2832839.25
64, 1, 493195.875, 1239431.50, -2780950.75
65, 1, 364432.625, 1210723.00, -2723452.75
66, 1, 236698.969, 1182550.88, -2659733.75
67, 1, 111033.344, 1152926.88, -2588021.00
68, 1, -11263.8047, 1118488.50, -2505431.25
69, 1, -131209.828, 1082830.38, -2415013.00
70, 1, -249506.000, 1048238.12, -2318815.25
71, 1, -366513.375, 1015772.25, -2217948.50
72, 1, -482351.188, 985820.438, -2113056.00
73, 1, -596862.188, 958391.062, -2004615.50
74, 1, -709399.750, 933203.062, -1893181.12
75, 1, -818326.688, 909618.438, -1779695.88
76, 1, -920115.812, 886426.812, -1665967.75
77, 1, -1009216.69, 861832.500, -1554767.62
78, 1, -1091453.00, 837247.750, -1443441.12
79, 1, -1170535.62, 813525.750, -1330418.88
80, 1, -1248014.62, 791011.938, -1215294.50
81, 1, -1323842.50, 769829.812, -1098675.62
82, 1, -1396198.12, 750088.438, -982541.250
83, 1, -1460327.88, 732079.375, -871377.688
84, 1, -1506207.38, 716527.500, -774320.000
85, 1, -1518283.38, 704641.250, -705414.500
86, 1, -1512279.12, 694958.750, -650738.188
87, 1, -1498433.38, 686531.125, -601281.875
88, 1, -1481779.88, 678919.625, -552704.625
89, 1, -1464522.75, 672035.188, -503218.344
90, 1, -1447281.88, 666128.062, -452497.250
91, 1, -1429459.62, 661961.562, -401406.156
92, 1, -1409026.12, 661192.562, -352296.469
93, 1, -1382604.00, 666409.062, -308945.094
94, 1, -1353556.50, 674974.125, -267769.062
95, 1, -1324026.75, 685167.438, -226507.625
96, 1, -1295014.00, 696128.812, -184142.938
97, 1, -1266894.00, 707443.875, -140340.266
98, 1, -1239679.00, 718900.875, -95175.0234
99, 1, -1213068.12, 730361.188, -49103.0469
100, 1, -1186317.38, 741671.688, -3157.17627
101, 1, -1157922.00, 752579.938, 40611.0039
102, 1, -1125585.12, 762709.125, 79085.0391
103, 1, -1091453.25, 772383.312, 115247.977
104, 1, -1056890.25, 781763.562, 151013.750
105, 1, -1022514.19, 790814.125, 187261.453
106, 1, -988527.750, 799277.500, 224259.656
107, 1, -954882.438, 806540.438, 261833.812
108, 1, -921301.438, 811307.000, 299285.719
109, 1, -887200.062, 811007.500, 335086.625
110, 1, -851692.062, 801729.312, 366860.906
111, 1, -815511.250, 787252.562, 396949.562
112, 1, -779111.625, 770025.250, 426866.344
113, 1, -742687.375, 751238.875, 457334.125
114, 1, -706302.938, 731427.938, 488625.688
115, 1, -669971.312, 710810.938, 520716.469
116, 1, -633698.500, 689455.562, 553266.750
117, 1, -597520.312, 667355.125, 585424.562
118, 1, -561545.188, 644463.375, 615420.125
119, 1, -525965.812, 620718.938, 640518.750
120, 1, -490585.406, 596185.688, 663431.125
121, 1, -455303.906, 570949.625, 685894.812
122, 1, -420129.219, 545152.125, 708697.375
123, 1, -385177.438, 519059.438, 732039.250
124, 1, -350722.031, 493196.312, 755648.938
125, 1, -317326.031, 468617.750, 778638.562
126, 1, -286087.656, 447388.188, 799101.562
127, 1, -258665.547, 432628.438, 814083.312
128, 1, -233411.375, 421040.750, 826519.375
129, 1, -209239.734, 410394.938, 838304.062
130, 1, -185620.562, 399510.531, 850317.875
131, 1, -162365.031, 387832.750, 862827.125
132, 1, -139555.297, 375271.812, 875624.812
133, 1, -117618.828, 362293.000, 887913.250
134, 1, -97543.7109, 350234.312, 897939.375
135, 1, -80893.4375, 341329.562, 902971.000
136, 1, -66073.9375, 333107.125, 905713.312
137, 1, -52047.4023, 323966.625, 907917.500
138, 1, -38308.1641, 313132.656, 910425.625
139, 1, -24654.0723, 300301.812, 913572.500
140, 1, -11080.9209, 285484.875, 917380.188
141, 1, 2214.76978, 269031.094, 921576.438
142, 1, 14724.4365, 251850.234, 925447.875
143, 1, 25392.0820, 235867.078, 927512.125
144, 1, 32592.7832, 224076.406, 925486.562
145, 1, 37959.0039, 213402.516, 921636.062
146, 1, 42561.4961, 201862.109, 917429.062
147, 1, 46932.0625, 188547.703, 913566.688
148, 1, 51302.7227, 173246.109, 910308.125
149, 1, 55728.0430, 156367.734, 907614.500
150, 1, 60115.9297, 139231.797, 905130.250
151, 1, 64194.9023, 124732.680, 902026.375
152, 1, 67524.7578, 117410.711, 896998.750
153, 1, 70522.5938, 112610.375, 891336.688
154, 1, 73456.5781, 107325.039, 885874.312
155, 1, 76461.3984, 100142.070, 881019.938
156, 1, 79616.3984, 90608.0078, 876959.188
157, 1, 83005.8906, 79005.7031, 873771.625
158, 1, 86783.2422, 66557.1953, 871484.750
159, 1, 91273.3594, 56159.6445, 870098.938
160, 1, 97140.8047, 53790.3789, 869596.812
161, 1, 105413.445, 68680.0469, 869946.812
162, 1, 115039.969, 91713.4922, 871124.875
163, 1, 125334.617, 117026.492, 873091.438
164, 1, 135957.859, 141837.906, 875785.188
165, 1, 146756.266, 165052.188, 879108.438
166, 1, 157675.047, 186534.453, 882893.750
167, 1, 168725.031, 206920.875, 886829.750
168, 1, 179981.781, 227796.578, 890332.688
169, 1, 191577.375, 251648.266, 892528.625
170, 1, 203380.625, 276274.312, 894203.938
171, 1, 215304.953, 300282.156, 895847.312
172, 1, 227299.266, 322995.531, 897652.812
173, 1, 239315.703, 344010.562, 899622.375
174, 1, 251274.859, 362839.531, 901586.125
175, 1, 263013.000, 378515.188, 903125.688
176, 1, 274197.875, 389032.188, 903395.750
177, 1, 284316.438, 391258.875, 901108.875
178, 1, 293886.281, 388551.875, 897532.500
179, 1, 303243.219, 383130.125, 893499.500
180, 1, 312552.500, 376145.219, 889425.875
181, 1, 321891.000, 368202.125, 885494.188
182, 1, 331295.062, 359673.125, 881740.000
183, 1, 340784.719, 350882.938, 878055.438
184, 1, 350377.312, 342264.281, 874111.625
185, 1, 360097.656, 334544.562, 869192.438
186, 1, 369981.469, 328784.562, 862176.562
187, 1, 380003.562, 324084.500, 854223.188
188, 1, 390155.562, 319922.094, 846086.312
189, 1, 400451.469, 316181.250, 838126.375
190, 1, 410933.031, 313080.156, 830468.312
191, 1, 421685.750, 311238.562, 823063.312
192, 1, 432874.594, 311946.844, 815654.500
193, 1, 444808.906, 317694.594, 807657.125
194, 1, 457945.125, 332203.250, 798152.812
195, 1, 471809.969, 351719.375, 788088.562
196, 1, 486072.031, 373696.812, 778088.438
197, 1, 500535.094, 396747.906, 768471.750
198, 1, 515066.281, 420094.875, 759396.188
199, 1, 529549.000, 443264.781, 750936.250
200, 1, 543843.312, 465948.938, 743112.438
201, 1, 557731.250, 487944.062, 735889.812
202, 1, 570831.500, 509132.875, 729152.312
203, 1, 582587.938, 529475.625, 722699.938
204, 1, 593533.000, 548929.000, 716715.625
205, 1, 604019.938, 567502.000, 711303.125
206, 1, 614221.438, 585229.875, 706498.438
207, 1, 624190.812, 602133.500, 702313.500
208, 1, 633866.375, 618160.875, 698773.625
209, 1, 643005.938, 633084.000, 695961.125
210, 1, 651030.625, 646313.250, 694084.062
0, 2.00001, 192959.031, -12931.7109, -22419.2383
0.99998, 2.00001, 220966.875, -1000.47052, -17621.9238
1.99997, 2.00001, 253906.703, 13005.2598, -13058.1270
3.00003, 2.00001, 290322.625, 28689.8203, -9039.81934
4.00002, 2.00001, 329175.344, 45723.7461, -5733.02441
5, 2.00001, 369771.906, 63813.3633, -3188.76050
5.99998, 2.00001, 411686.719, 82652.4062, -1371.64941
6.99997, 2.00001, 454724.781, 101868.492, -170.200684
8.00003, 2.00001, 498891.875, 120995.328, 594.488220
9.00002, 2.00001, 544218.625, 139610.406, 1106.50549
10, 2.00001, 590126.812, 157935.562, 1325.37000
11, 2.00001, 636031.438, 176217.703, 1206.83716
12, 2.00001, 681484.438, 194567.438, 752.496033
13, 2.00001, 726166.125, 212954.859, -7.62717199
14, 2.00001, 769875.562, 231219.312, -1052.28833
15, 2.00001, 812560.312, 249059.578, -2423.13916
16, 2.00001, 854388.688, 266008.500, -4298.41357
17, 2.00001, 895797.062, 281441.594, -7044.36377
18, 2.00001, 937200.625, 294824.094, -11039.2031
19, 2.00001, 977714.750, 306620.969, -15831.7021
20, 2.00001, 1016476.31, 317404.688, -21059.1211
21, 2.00001, 1052993.50, 327630.406, -26724.5527
22, 2.00001, 1087202.12, 337664.062, -33301.9805
23, 2.00001, 1119569.50, 347870.062, -41908.3086
24, 2.00001, 1151311.00, 358712.844, -54579.9648
25, 2.00001, 1184505.00, 370817.250, -74387.7734
26, 2.00001, 1221107.50, 384749.469, -104162.109
27, 2.00001, 1258759.38, 400014.062, -141246.562
28, 2.00001, 1295040.62, 416104.312, -182816.391
29, 2.00001, 1328544.00, 432785.094, -227271.266
30, 2.00001, 1358905.62, 450130.344, -274316.531
31, 2.00001, 1386844.25, 468577.688, -325017.094
32, 2.00001, 1414502.25, 489079.219, -382167.625
33, 2.00001, 1446076.38, 513342.469, -450962.594
34, 2.00001, 1488113.12, 543930.625, -539243.062
35, 2.00001, 1546663.38, 583175.438, -654097.188
36, 2.00001, 1615413.12, 628708.938, -788065.438
37, 2.00001, 1687446.50, 677903.625, -932845.562
38, 2.00001, 1757944.50, 728925.062, -1082589.12
39, 2.00001, 1823653.38, 780578.250, -1233500.50
40, 2.00001, 1881875.62, 831981.688, -1382910.75
41, 2.00001, 1929590.50, 882294.812, -1528525.00
42, 2.00001, 1963020.25, 930571.188, -1667999.50
43, 2.00001, 1978956.00, 976019.125, -1799407.75
44, 2.00001, 1980717.12, 1019296.88, -1923872.62
45, 2.00001, 1972008.75, 1061110.50, -2042692.62
46, 2.00001, 1955323.50, 1101809.25, -2156557.00
47, 2.00001, 1931935.62, 1141311.38, -2265486.75
48, 2.00001, 1902074.12, 1179031.38, -2368839.25
49, 2.00001, 1864978.50, 1213750.62, -2465252.25
50, 2.00001, 1818998.75, 1243588.38, -2552675.00
51, 2.00001, 1762559.62, 1266828.62, -2629228.00
52, 2.00001, 1697680.25, 1285182.38, -2696423.75
53, 2.00001, 1626542.00, 1300513.38, -2755956.00
54, 2.00001, 1550598.25, 1313975.88, -2808822.75
55, 2.00001, 1470570.12, 1325982.25, -2855257.75
56, 2.00001, 1386532.50, 1336235.50, -2894736.00
57, 2.00001, 1297905.12, 1343639.00, -2925874.00
58, 2.00001, 1203357.38, 1346096.25, -2946242.50
59, 2.00001, 1100835.88, 1340489.12, -2952382.75
60, 2.00001, 988584.938, 1324089.38, -2941292.00
61, 2.00001, 868970.750, 1300019.12, -2916017.25
62, 2.00001, 744712.125, 1271790.62, -2880061.00
63, 2.00001, 617911.625, 1241882.00, -2835874.00
64, 2.00001, 490100.219, 1211732.88, -2784815.75
65, 2.00001, 362448.125, 1181907.00, -2727327.75
66, 2.00001, 235949.469, 1152151.38, -2663058.25
67, 2.00001, 111526.172, 1121463.00, -2591017.00
68, 2.00001, -10113.9258, 1088770.62, -2510256.25
69, 2.00001, -129227.164, 1055493.50, -2422092.50
70, 2.00001, -246192.562, 1023070.19, -2328023.25
71, 2.00001, -361249.062, 992379.375, -2229193.00
72, 2.00001, -474419.688, 963814.188, -2126430.00
73, 2.00001, -585425.750, 937419.688, -2020397.38
74, 2.00001, -693524.562, 912962.250, -1911769.25
75, 2.00001, -797274.000, 889931.000, -1801426.00
76, 2.00001, -894428.750, 867545.375, -1690581.25
77, 2.00001, -982909.688, 845050.812, -1580391.00
78, 2.00001, -1064831.12, 822876.875, -1470082.75
79, 2.00001, -1142345.00, 801511.375, -1358982.62
80, 2.00001, -1216478.12, 781248.938, -1247111.25
81, 2.00001, -1286924.62, 762254.750, -1135375.75
82, 2.00001, -1351791.62, 744682.875, -1025880.56
83, 2.00001, -1407106.12, 728792.562, -922443.688
84, 2.00001, -1446641.38, 715013.438, -830817.625
85, 2.00001, -1464673.25, 703743.188, -756279.000
86, 2.00001, -1467144.62, 694409.000, -693686.188
87, 2.00001, -1460540.62, 686442.750, -637434.562
88, 2.00001, -1449163.12, 679535.000, -583887.188
89, 2.00001, -1435343.00, 673653.125, -531181.188
90, 2.00001, -1419994.38, 669061.500, -478745.656
91, 2.00001, -1402953.88, 666388.875, -427026.312
92, 2.00001, -1383213.38, 666650.625, -377296.656
93, 2.00001, -1359677.38, 670785.062, -330878.344
94, 2.00001, -1333684.75, 677785.062, -286425.906
95, 2.00001, -1306635.38, 686550.125, -242523.547
96, 2.00001, -1279416.88, 696329.500, -198311.719
97, 2.00001, -1252455.00, 706667.500, -153436.062
98, 2.00001, -1225822.62, 717282.625, -107938.664
99, 2.00001, -1199277.62, 727973.000, -62233.7930
100, 2.00001, -1172235.75, 738549.938, -17165.9570
101, 2.00001, -1143765.12, 748799.250, 25975.1836
102, 2.00001, -1112991.00, 758521.188, 65999.7109
103, 2.00001, -1080687.12, 767763.125, 103990.227
104, 2.00001, -1047695.88, 776536.062, 141124.125
105, 2.00001, -1014538.62, 784707.562, 178120.562
106, 2.00001, -981440.250, 791933.188, 215246.125
107, 2.00001, -948398.750, 797551.562, 252367.906
108, 2.00001, -915220.938, 800434.312, 288947.438
109, 2.00001, -881551.875, 798928.375, 324057.594
110, 2.00001, -847040.812, 791526.188, 356823.844
111, 2.00001, -811935.062, 779606.062, 388121.656
112, 2.00001, -776511.812, 764700.938, 418898.469
113, 2.00001, -740943.188, 747835.688, 449752.688
114, 2.00001, -705315.812, 729592.938, 480944.688
115, 2.00001, -669670.250, 710274.188, 512443.656
116, 2.00001, -634035.125, 690019.562, 543913.750
117, 2.00001, -598453.812, 668882.250, 574642.312
118, 2.00001, -563001.438, 646876.438, 603516.562
119, 2.00001, -527760.000, 624020.438, 629505.250
120, 2.00001, -492683.062, 600401.500, 653600.000
121, 2.00001, -457752.812, 576167.500, 676859.312
122, 2.00001, -423033.906, 551556.688, 699902.562
123, 2.00001, -388700.875, 526958.062, 722897.562
124, 2.00001, -355076.969, 503004.219, 745581.812
125, 2.00001, -322688.531, 480686.906, 767226.625
126, 2.00001, -292274.625, 461380.781, 786641.938
127, 2.00001, -264485.938, 446260.156, 802722.562
128, 2.00001, -238707.844, 434024.156, 816559.375
129, 2.00001, -214247.156, 423189.688, 829331.000
130, 2.00001, -190653.391, 412705.094, 841759.062
131, 2.00001, -167738.500, 401977.562, 854099.125
132, 2.00001, -145567.969, 390840.125, 866175.250
133, 2.00001, -124478.773, 379571.688, 877356.562
134, 2.00001, -105071.672, 368893.156, 886569.125
135, 2.00001, -87911.4688, 359534.406, 892803.188
136, 2.00001, -72384.6250, 350527.875, 897071.812
137, 2.00001, -57824.7422, 340885.406, 900477.125
