x, y, z, k, l
85, 0, -1815996.38, 1226901.12, -1754648.75
86, 0, -1800402.50, 1203622.25, -1683326.50
87, 0, -1777873.00, 1181091.88, -1609994.50
88, 0, -1754543.75, 1158635.00, -1533791.62
89, 0, -1732653.38, 1136119.50, -1454518.75
90, 0, -1712884.25, 1113883.75, -1372196.88
91, 0, -1695207.62, 1093098.50, -1286848.38
92, 0, -1679100.75, 1077119.50, -1198252.25
93, 0, -1663161.50, 1076517.12, -1105270.38
94, 0, -1648183.88, 1080774.50, -1009444.38
95, 0, -1634216.38, 1086572.50, -911380.062
96, 0, -1621106.50, 1092737.88, -811395.500
97, 0, -1608635.50, 1098847.88, -709716.312
98, 0, -1596524.00, 1104768.50, -606582.062
99, 0, -1584343.12, 1110471.25, -502386.344
100, 0, -1571250.62, 1115935.62, -398000.469
101, 0, -1555167.25, 1121043.62, -295734.375
102, 0, -1529795.12, 1125303.00, -202799.062
103, 0, -1501259.38, 1129289.38, -111988.789
104, 0, -1471461.50, 1133171.50, -21024.4180
105, 0, -1441022.12, 1136930.62, 70842.1797
106, 0, -1410039.00, 1140342.12, 163659.641
107, 0, -1378221.12, 1142785.25, 256808.750
108, 0, -1344646.62, 1142686.62, 348391.938
109, 0, -1306764.38, 1135798.88, 433066.031
110, 0, -1256647.25, 1108943.12, 494042.156
111, 0, -1202082.12, 1075093.88, 547978.938
112, 0, -1145511.12, 1038312.19, 600144.875
113, 0, -1087796.62, 1000007.31, 652420.312
114, 0, -1029259.25, 960666.750, 705472.625
115, 0, -970018.812, 920427.625, 759392.188
116, 0, -910126.312, 879305.125, 813757.625
117, 0, -849629.625, 837318.250, 867204.562
118, 0, -788636.438, 794636.125, 915826.062
119, 0, -727470.812, 751980.438, 947250.938
120, 0, -665865.312, 708512.500, 973797.812
121, 0, -603781.562, 663969.875, 999352.812
122, 0, -541285.125, 618319.438, 1025259.25
123, 0, -478554.562, 571733.562, 1051878.75
124, 0, -415992.406, 524754.812, 1078955.12
125, 0, -354555.844, 478825.875, 1105370.88
126, 0, -296793.375, 437967.562, 1127877.00
127, 0, -250623.516, 414918.281, 1136229.75
128, 0, -208176.172, 396688.156, 1140581.50
129, 0, -166941.094, 379002.469, 1144131.75
130, 0, -126020.227, 360198.750, 1147993.50
131, 0, -85148.2891, 339617.344, 1152488.50
132, 0, -44489.9336, 317224.844, 1157461.00
133, 0, -4858.64697, 293841.375, 1162117.12
134, 0, 31289.5664, 272351.188, 1164103.00
135, 0, 56101.0234, 262336.625, 1155957.00
136, 0, 77438.5625, 253944.969, 1145115.38
137, 0, 97809.2031, 243985.828, 1133944.12
138, 0, 118124.844, 231274.719, 1123305.00
139, 0, 138718.125, 215372.828, 1113530.00
140, 0, 159629.141, 196234.844, 1104718.62
141, 0, 180610.453, 174224.141, 1096803.88
142, 0, 200860.781, 150515.016, 1089463.88
143, 0, 218078.219, 128500.094, 1081727.88
144, 0, 224963.438, 118985.719, 1070494.88
145, 0, 228824.812, 111030.117, 1058844.00
146, 0, 231987.062, 101116.898, 1047731.19
147, 0, 235278.781, 87993.5000, 1037470.62
148, 0, 238974.125, 71333.2031, 1028134.81
149, 0, 243059.734, 51497.1211, 1019664.81
150, 0, 247232.875, 29965.2559, 1011854.50
151, 0, 250585.453, 11118.3730, 1004163.75
152, 0, 250302.016, 8928.07324, 994972.812
153, 0, 249089.000, 9301.22461, 985823.125
154, 0, 247769.484, 7720.37842, 977182.000
155, 0, 246612.688, 2555.87329, 969201.125
156, 0, 245707.578, -6711.33203, 961928.188
157, 0, 245100.078, -19919.0996, 955384.312
158, 0, 244880.828, -36030.5586, 949610.500
159, 0, 245315.625, -52121.0195, 944732.812
160, 0, 247194.312, -60050.6211, 941135.625
161, 0, 253069.375, -34294.7695, 940072.750
162, 0, 260330.594, -187.629974, 940250.750
163, 0, 268133.312, 34316.0938, 941242.125
164, 0, 276162.750, 66483.2891, 942871.938
165, 0, 284292.250, 95487.2188, 945039.938
166, 0, 292470.750, 121415.594, 947642.875
167, 0, 300677.844, 145143.703, 950492.875
168, 0, 308900.375, 169051.812, 953120.750
169, 0, 317103.688, 200187.000, 954093.438
170, 0, 325340.656, 232057.109, 954811.500
171, 0, 333634.094, 262768.156, 955707.875
172, 0, 341989.969, 291749.375, 956917.688
173, 0, 350388.250, 318794.688, 958444.938
174, 0, 358751.031, 343622.812, 960174.500
175, 0, 366854.906, 365384.312, 961764.375
176, 0, 374063.625, 381455.750, 962257.188
177, 0, 378359.938, 383220.250, 958642.000
178, 0, 381773.125, 379599.969, 953923.625
179, 0, 384951.312, 373513.750, 949064.625
180, 0, 388130.469, 366080.938, 944423.062
181, 0, 391403.281, 357791.250, 940141.500
182, 0, 394809.781, 348906.812, 936258.688
183, 0, 398377.969, 339656.625, 932716.188
184, 0, 402155.281, 330422.938, 929270.562
185, 0, 406268.062, 322148.312, 925173.312
186, 0, 411116.531, 317720.438, 917994.438
187, 0, 416310.656, 314327.219, 910215.250
188, 0, 421738.125, 311124.250, 902637.875
189, 0, 427381.031, 307901.531, 895555.812
190, 0, 433279.062, 304775.781, 889066.000
191, 0, 439549.281, 302229.344, 883144.438
192, 0, 446478.531, 301495.344, 877606.812
193, 0, 454829.375, 305876.250, 871883.000
194, 0, 466968.812, 325624.750, 864146.125
195, 0, 480516.719, 350475.688, 856237.500
196, 0, 494689.125, 377086.875, 848746.375
197, 0, 509167.000, 404150.656, 841887.688
198, 0, 523785.156, 431059.531, 835741.688
199, 0, 538427.312, 457482.469, 830327.500
200, 0, 552971.938, 483216.125, 825618.812
201, 0, 567227.938, 508135.188, 821520.062
202, 0, 580767.812, 532191.062, 817762.125
203, 0, 592333.000, 555466.000, 813511.562
204, 0, 603162.250, 577846.625, 809575.812
205, 0, 613665.875, 599342.062, 806195.688
206, 0, 624014.500, 620013.375, 803439.875
207, 0, 634289.875, 639936.188, 801317.375
208, 0, 644507.312, 659152.562, 799820.625
209, 0, 654554.062, 677563.000, 798957.500
210, 0, 663938.000, 694602.125, 798813.812
0, 1, 42684.8008, 74829.9609, -28311.8242
0.99998, 1, 65867.6953, 84325.5859, -19923.9941
1.99997, 1, 92432.4219, 95542.4375, -11315.7295
3.00003, 1, 121012.219, 108304.898, -2814.58130
4.00002, 1, 150847.266, 122447.836, 5436.22461
5, 1, 181509.859, 137779.625, 13383.9795
5.99998, 1, 212803.125, 154028.688, 21015.7812
6.99997, 1, 244798.266, 170744.000, 28330.9316
8.00003, 1, 277988.656, 187124.344, 35320.2266
9.00002, 1, 313300.312, 201993.969, 41960.8633
10, 1, 349320.062, 216324.719, 48386.5625
11, 1, 385053.156, 230708.531, 54711.0469
12, 1, 419903.375, 245370.641, 61023.8281
13, 1, 453507.281, 260323.797, 67389.5156
14, 1, 485676.188, 275440.031, 73827.8203
15, 1, 516451.219, 290450.125, 80258.9219
16, 1, 546302.812, 304870.219, 86386.9688
17, 1, 576511.000, 317844.406, 91494.0547
18, 1, 609224.375, 328140.188, 94402.3672
19, 1, 641773.125, 336868.156, 96399.8203
20, 1, 672401.250, 344784.500, 98273.0625
21, 1, 700276.875, 352324.469, 100281.523
22, 1, 725247.375, 359815.969, 102246.680
23, 1, 747921.750, 367670.938, 103434.805
24, 1, 770194.750, 376631.781, 102133.312
25, 1, 796302.188, 388146.875, 94836.8125
26, 1, 832956.875, 404433.969, 76146.8125
27, 1, 873014.812, 423270.125, 51345.3867
28, 1, 911841.188, 443235.188, 23828.9082
29, 1, 947241.812, 463708.656, -4842.46338
30, 1, 978540.312, 484605.531, -34238.9570
31, 1, 1006319.94, 506351.031, -64858.3555
32, 1, 1032898.81, 530147.375, -98468.9531
33, 1, 1063793.38, 558675.375, -139179.891
34, 1, 1110450.50, 597379.562, -195450.125
35, 1, 1190581.38, 654621.688, -280324.750
36, 1, 1286358.38, 722047.312, -380488.875
37, 1, 1386149.12, 794198.812, -487156.969
38, 1, 1484081.62, 868342.062, -595805.938
39, 1, 1577114.00, 943144.688, -704104.750
40, 1, 1663167.88, 1017894.81, -810699.438
41, 1, 1739811.25, 1092064.75, -914546.438
42, 1, 1802940.50, 1165002.75, -1014460.94
43, 1, 1846488.50, 1235829.75, -1108969.50
44, 1, 1876737.75, 1305445.62, -1199088.62
45, 1, 1897863.12, 1374421.62, -1285464.50
46, 1, 1911968.88, 1442950.25, -1368404.38
47, 1, 1919928.00, 1510868.00, -1448108.62
48, 1, 1921739.12, 1577517.38, -1524883.62
49, 1, 1916430.12, 1641350.62, -1599415.25
50, 1, 1901569.75, 1699190.62, -1673183.38
51, 1, 1873258.12, 1746147.38, -1748529.38
52, 1, 1835472.50, 1787084.25, -1822891.00
53, 1, 1790803.38, 1825156.62, -1894579.75
54, 1, 1740502.62, 1861853.38, -1962746.62
55, 1, 1685030.62, 1897654.75, -2027034.75
56, 1, 1624284.12, 1932274.00, -2087445.12
57, 1, 1557530.38, 1964486.25, -2144414.25
58, 1, 1483016.00, 1991450.88, -2199147.75
59, 1, 1397175.38, 2007394.88, -2254274.75
60, 1, 1294575.88, 2003489.12, -2313906.00
61, 1, 1180954.25, 1988902.12, -2373241.50
62, 1, 1060223.25, 1969740.50, -2428961.75
63, 1, 934541.125, 1949129.50, -2479159.00
64, 1, 805136.875, 1928455.62, -2522671.75
65, 1, 672796.750, 1907909.25, -2558733.25
66, 1, 538149.688, 1886404.12, -2586850.50
67, 1, 401892.812, 1860971.75, -2606816.00
68, 1, 264874.312, 1826754.25, -2618710.50
69, 1, 126515.469, 1788811.75, -2622035.50
70, 1, -13528.4443, 1750398.00, -2616604.00
71, 1, -155344.078, 1713063.88, -2602499.25
72, 1, -298799.438, 1677424.62, -2579976.75
73, 1, -443460.125, 1643561.00, -2549413.50
74, 1, -588310.250, 1611136.62, -2511315.00
75, 1, -731125.500, 1579292.88, -2466403.75
76, 1, -867357.312, 1546330.88, -2415800.50
77, 1, -989962.312, 1509694.50, -2361052.25
78, 1, -1105890.00, 1471560.12, -2301344.25
79, 1, -1219454.88, 1433289.38, -2236334.50
80, 1, -1332263.50, 1395501.88, -2166149.50
81, 1, -1443869.00, 1358493.25, -2091255.50
82, 1, -1551464.38, 1322547.25, -2012501.88
83, 1, -1648260.75, 1288242.88, -1931404.62
84, 1, -1720265.62, 1256860.50, -1850719.62
85, 1, -1745922.88, 1230463.88, -1774512.50
86, 1, -1746659.38, 1206765.00, -1699256.62
87, 1, -1736414.25, 1184308.38, -1622740.00
88, 1, -1722062.25, 1162463.50, -1543978.50
89, 1, -1706762.75, 1141158.12, -1462605.25
90, 1, -1691855.50, 1120855.50, -1378505.00
91, 1, -1677745.62, 1102827.12, -1291602.62
92, 1, -1664274.88, 1089755.88, -1201705.00
93, 1, -1650923.88, 1085797.00, -1108459.00
94, 1, -1637961.62, 1086816.50, -1012580.94
95, 1, -1625469.25, 1090131.75, -914607.750
96, 1, -1613363.62, 1094424.50, -814912.875
97, 1, -1601450.62, 1099084.88, -713811.125
98, 1, -1589418.00, 1103833.75, -611661.812
99, 1, -1576749.50, 1108532.00, -509013.781
100, 1, -1562517.62, 1113073.38, -406871.156
101, 1, -1545009.50, 1117305.38, -307146.844
102, 1, -1521678.25, 1120998.88, -212730.922
103, 1, -1494880.00, 1124327.00, -120845.352
104, 1, -1466121.38, 1127332.25, -29739.8828
105, 1, -1436064.88, 1129876.88, 61290.1719
106, 1, -1404834.88, 1131569.12, 152202.812
107, 1, -1372094.12, 1131560.38, 242171.531
108, 1, -1336871.00, 1128096.88, 329115.969
109, 1, -1297127.88, 1117723.25, 408728.844
110, 1, -1249729.38, 1095188.12, 474373.469
111, 1, -1197727.62, 1065540.88, 532574.250
112, 1, -1143111.00, 1032049.56, 587564.250
113, 1, -1086868.25, 996303.438, 641397.875
114, 1, -1029471.00, 959020.062, 694929.250
115, 1, -971150.062, 920511.125, 748295.250
116, 1, -912034.000, 880919.688, 800982.250
117, 1, -852224.938, 840358.688, 851520.625
118, 1, -791851.438, 799017.875, 896779.438
119, 1, -731092.375, 757206.125, 931890.938
120, 1, -669912.125, 714645.375, 961691.250
121, 1, -608358.250, 671231.812, 989294.188
122, 1, -546590.125, 627080.812, 1016148.44
123, 1, -484921.312, 582576.500, 1042708.19
124, 1, -423936.188, 538550.125, 1068691.00
125, 1, -364752.062, 496695.562, 1092926.75
126, 1, -309488.781, 460325.188, 1112830.25
127, 1, -261319.000, 434441.812, 1124371.38
128, 1, -217170.594, 413857.719, 1131537.38
129, 1, -175033.516, 395090.031, 1136905.88
130, 1, -133946.484, 376330.844, 1141695.00
131, 1, -93595.4531, 356772.312, 1146325.38
132, 1, -54183.7969, 336350.531, 1150645.38
133, 1, -16580.9219, 315889.562, 1153840.88
134, 1, 17257.7500, 297609.906, 1154057.00
135, 1, 44263.0195, 285161.625, 1148382.25
136, 1, 67549.5547, 274597.625, 1139764.50
137, 1, 89154.1797, 263358.781, 1130135.88
138, 1, 110082.234, 250201.906, 1120468.38
139, 1, 130755.953, 234631.438, 1111217.75
140, 1, 151225.016, 216637.219, 1102556.62
141, 1, 171172.656, 196709.219, 1094443.25
142, 1, 189723.172, 176139.766, 1086566.88
143, 1, 205026.375, 157656.906, 1078179.38
144, 1, 214219.219, 145496.594, 1068077.50
145, 1, 220193.125, 135354.750, 1057470.88
146, 1, 224838.078, 124456.867, 1047123.69
147, 1, 229081.453, 111526.438, 1037380.12
148, 1, 233306.094, 96230.1250, 1028346.62
149, 1, 237554.203, 79036.9375, 1019978.31
150, 1, 241553.234, 61531.6797, 1012078.12
151, 1, 244607.656, 47198.3125, 1004224.75
152, 1, 245611.000, 41496.5469, 995772.938
153, 1, 245622.609, 38877.0938, 987319.562
154, 1, 245324.375, 35760.5273, 979246.625
155, 1, 245050.172, 30466.1035, 971738.312
156, 1, 244966.375, 22442.2129, 964883.500
157, 1, 245189.594, 11979.2988, 958742.125
158, 1, 245877.812, 409.118286, 953392.938
159, 1, 247344.359, -9104.04297, 948990.688
160, 1, 250228.812, -10038.4160, 945849.000
161, 1, 255523.297, 7671.74707, 944451.625
162, 1, 262189.125, 34114.5078, 944274.375
163, 1, 269545.125, 62917.8008, 944959.938
164, 1, 277247.031, 91067.2969, 946302.812
165, 1, 285127.500, 117387.172, 948160.438
166, 1, 293104.125, 141754.781, 950385.625
167, 1, 301133.500, 164903.250, 952754.750
168, 1, 309187.750, 188630.484, 954870.500
169, 1, 317243.406, 215749.312, 956145.062
170, 1, 325314.219, 243769.984, 957105.125
171, 1, 333405.688, 271117.594, 958077.125
172, 1, 341505.719, 297030.062, 959185.062
173, 1, 349569.781, 321061.656, 960412.750
174, 1, 357486.844, 342689.688, 961602.812
175, 1, 365008.156, 360887.000, 962374.750
176, 1, 371622.219, 373524.125, 961952.438
177, 1, 376538.625, 377273.719, 959146.875
178, 1, 380558.562, 375710.750, 955142.125
179, 1, 384205.281, 371199.125, 950716.688
180, 1, 387741.375, 364966.844, 946262.812
181, 1, 391296.188, 357661.219, 941958.812
182, 1, 394941.188, 349684.625, 937853.125
183, 1, 398731.688, 341394.812, 933870.312
184, 1, 402737.500, 333277.531, 929747.625
185, 1, 407075.125, 326157.094, 924892.750
186, 1, 411915.562, 321239.281, 918368.250
187, 1, 417120.594, 317490.750, 911165.812
188, 1, 422617.000, 314307.250, 903933.000
189, 1, 428405.781, 311543.406, 896985.500
190, 1, 434558.250, 309426.750, 890443.188
191, 1, 441240.625, 308626.312, 884284.812
192, 1, 448784.438, 310544.344, 878324.500
193, 1, 457819.125, 317891.531, 872119.125
194, 1, 469278.844, 334722.906, 864962.938
195, 1, 482206.531, 356948.094, 857588.750
196, 1, 495940.781, 381793.719, 850474.562
197, 1, 510102.938, 407749.688, 843858.062
198, 1, 524455.625, 433970.969, 837847.875
199, 1, 538817.750, 459944.656, 832481.312
200, 1, 553008.812, 485337.750, 827741.438
201, 1, 566791.938, 509933.938, 823541.000
202, 1, 579792.750, 533614.875, 819675.750
203, 1, 591489.062, 556351.938, 815819.875
204, 1, 602356.188, 578085.188, 812284.875
205, 1, 612714.375, 598817.000, 809261.938
206, 1, 622724.312, 618583.188, 806832.688
207, 1, 632439.250, 637406.188, 805027.875
208, 1, 641805.562, 655229.812, 803866.875
209, 1, 650596.688, 671805.625, 803391.688
210, 1, 658262.438, 686489.625, 803709.000
0, 2.00001, 48381.5742, 64063.2500, -16656.6797
0.99998, 2.00001, 70148.5391, 73574.2031, -9106.29102
1.99997, 2.00001, 95799.8438, 84834.2656, -1274.05542
3.00003, 2.00001, 124143.219, 97642.1406, 6566.38184
4.00002, 2.00001, 154338.359, 111786.805, 14244.9922
5, 2.00001, 185847.453, 127030.867, 21668.0586
5.99998, 2.00001, 218384.734, 143074.984, 28787.0762
6.99997, 2.00001, 251906.234, 159508.281, 35577.0352
8.00003, 2.00001, 286594.625, 175784.766, 42022.8398
9.00002, 2.00001, 322635.750, 191403.438, 48125.4883
10, 2.00001, 359368.281, 206666.984, 53948.8867
11, 2.00001, 396111.375, 221909.703, 59563.2500
12, 2.00001, 432367.500, 237300.078, 65025.5898
13, 2.00001, 467816.312, 252842.344, 70368.7109
14, 2.00001, 502304.531, 268397.688, 75580.1094
15, 2.00001, 535886.188, 283685.250, 80560.4688
16, 2.00001, 568915.688, 298265.938, 85061.5469
17, 2.00001, 602103.312, 311556.344, 88646.9688
18, 2.00001, 636123.688, 323061.906, 90884.0703
19, 2.00001, 669917.688, 333219.375, 92209.4141
20, 2.00001, 702444.188, 342581.625, 93007.9766
21, 2.00001, 733146.562, 351619.312, 93347.0547
22, 2.00001, 762020.438, 360762.469, 92904.0078
23, 2.00001, 789723.812, 370508.031, 90854.5938
24, 2.00001, 817813.125, 381550.469, 85686.3516
25, 2.00001, 848857.500, 394852.656, 75125.2109
26, 2.00001, 885262.062, 411290.281, 57068.8125
27, 2.00001, 924349.562, 430095.750, 33389.7773
28, 2.00001, 963335.062, 450468.938, 6104.53662
29, 2.00001, 1000589.62, 472009.250, -23627.2129
30, 2.00001, 1035673.69, 494764.500, -55553.8281
31, 2.00001, 1069360.75, 519293.781, -90358.2266
32, 2.00001, 1103979.25, 546859.062, -129903.672
33, 2.00001, 1144062.00, 579738.312, -177687.484
34, 2.00001, 1196633.50, 621351.625, -239006.516
35, 2.00001, 1268151.12, 674808.188, -318639.625
36, 2.00001, 1351843.50, 736955.500, -411450.938
37, 2.00001, 1440276.88, 804305.188, -511732.188
38, 2.00001, 1528287.50, 874458.750, -615472.125
39, 2.00001, 1612496.62, 945940.375, -720119.875
40, 2.00001, 1690341.38, 1017817.31, -824006.062
41, 2.00001, 1759268.75, 1089406.25, -925892.000
42, 2.00001, 1816321.75, 1160105.12, -1024705.94
43, 2.00001, 1859043.00, 1229455.12, -1119613.62
44, 2.00001, 1889739.25, 1297699.12, -1210802.00
45, 2.00001, 1911020.12, 1365089.88, -1298589.62
46, 2.00001, 1924614.50, 1431651.12, -1383219.62
47, 2.00001, 1931337.25, 1497076.50, -1464915.00
48, 2.00001, 1931191.50, 1560602.88, -1544001.12
49, 2.00001, 1923392.50, 1620837.12, -1621050.12
50, 2.00001, 1906444.88, 1675704.62, -1696956.00
51, 2.00001, 1878936.25, 1723322.12, -1772537.88
52, 2.00001, 1842421.00, 1765477.00, -1846808.25
53, 2.00001, 1798597.12, 1804120.38, -1918729.12
54, 2.00001, 1748550.25, 1840434.50, -1987648.88
55, 2.00001, 1692716.88, 1874784.88, -2053296.12
56, 2.00001, 1630919.62, 1906735.25, -2115750.25
57, 2.00001, 1562324.50, 1934925.62, -2175494.25
58, 2.00001, 1485328.25, 1956826.38, -2233543.75
59, 2.00001, 1397592.50, 1968707.38, -2291479.00
60, 2.00001, 1297126.25, 1967291.50, -2350645.25
61, 2.00001, 1186295.75, 1956171.50, -2408991.00
62, 2.00001, 1067855.88, 1939379.75, -2464206.25
63, 2.00001, 943900.000, 1919698.75, -2514498.50
64, 2.00001, 815875.062, 1898637.25, -2558536.00
65, 2.00001, 684783.250, 1876598.25, -2595303.25
66, 2.00001, 551374.375, 1852924.38, -2624037.50
67, 2.00001, 416286.844, 1825981.38, -2644243.00
68, 2.00001, 280030.500, 1794129.00, -2655682.50
69, 2.00001, 142568.469, 1759348.75, -2658149.00
70, 2.00001, 3854.49365, 1723722.25, -2651688.00
71, 2.00001, -136006.766, 1688576.88, -2636563.00
72, 2.00001, -276701.281, 1654562.12, -2613161.75
73, 2.00001, -417601.094, 1621823.12, -2581933.75
74, 2.00001, -557555.812, 1590089.25, -2543388.75
75, 2.00001, -694586.062, 1558674.75, -2498147.00
76, 2.00001, -825731.312, 1526499.00, -2446995.00
77, 2.00001, -948216.875, 1492534.50, -2390730.75
78, 2.00001, -1064389.00, 1457521.25, -2329358.75
79, 2.00001, -1176588.25, 1422303.88, -2262942.50
80, 2.00001, -1285711.38, 1387448.62, -2191799.50
81, 2.00001, -1390932.12, 1353328.00, -2116505.75
82, 2.00001, -1489328.50, 1320295.88, -2037938.75
83, 2.00001, -1575186.00, 1288869.00, -1957404.75
84, 2.00001, -1639744.25, 1259835.00, -1876705.00
85, 2.00001, -1674973.38, 1233928.88, -1797501.25
86, 2.00001, -1688905.88, 1210309.38, -1718635.62
87, 2.00001, -1690378.38, 1188144.62, -1638814.75
88, 2.00001, -1685331.62, 1167017.62, -1557237.62
89, 2.00001, -1677183.12, 1146949.12, -1473498.12
90, 2.00001, -1667720.50, 1128423.75, -1387400.75
91, 2.00001, -1657751.38, 1112495.50, -1298822.00
92, 2.00001, -1647503.88, 1100825.62, -1207639.62
93, 2.00001, -1636942.88, 1094950.75, -1113797.62
94, 2.00001, -1626219.75, 1093322.12, -1017670.50
95, 2.00001, -1615424.00, 1094245.25, -919683.125
96, 2.00001, -1604520.75, 1096582.50, -820223.000
97, 2.00001, -1593342.62, 1099668.00, -719671.625
98, 2.00001, -1581568.25, 1103122.38, -618476.438
99, 2.00001, -1568665.62, 1106714.00, -517255.406
100, 2.00001, -1553806.50, 1110267.75, -416928.250
101, 2.00001, -1535842.50, 1113612.62, -318776.156
102, 2.00001, -1513742.75, 1116583.62, -223964.156
103, 2.00001, -1488332.25, 1119144.12, -131547.078
104, 2.00001, -1460529.12, 1121194.00, -40533.8945
105, 2.00001, -1430866.75, 1122473.25, 49538.4023
106, 2.00001, -1399458.00, 1122466.50, 138517.609
107, 2.00001, -1365992.62, 1120252.25, 225543.297
108, 2.00001, -1329681.25, 1114294.25, 308854.062
109, 2.00001, -1289255.25, 1102359.50, 385728.406
110, 2.00001, -1243541.25, 1082413.88, 453657.906
111, 2.00001, -1193686.38, 1056289.25, 515053.594
112, 2.00001, -1140970.00, 1026028.88, 572564.562
113, 2.00001, -1086270.88, 993001.125, 627913.750
114, 2.00001, -1030117.88, 957993.125, 681955.188
115, 2.00001, -972821.375, 921434.188, 734853.438
116, 2.00001, -914573.500, 883568.625, 786130.250
117, 2.00001, -855517.000, 844573.188, 834579.312
118, 2.00001, -795788.938, 804629.438, 878251.125
119, 2.00001, -735531.000, 763918.375, 915333.188
120, 2.00001, -674830.562, 722438.750, 947627.562
121, 2.00001, -613832.000, 680273.000, 977077.625
122, 2.00001, -552794.000, 637702.062, 1004876.75
123, 2.00001, -492146.188, 595295.062, 1031465.62
124, 2.00001, -432573.938, 554040.875, 1056607.62
125, 2.00001, -375130.188, 515521.219, 1079372.12
126, 2.00001, -321260.844, 481943.156, 1098167.12
127, 2.00001, -272238.875, 455210.125, 1111499.12
128, 2.00001, -226946.672, 433305.688, 1120865.62
129, 2.00001, -184118.656, 413935.906, 1127895.25
