x, y, z, k, l
0, 0, -355206.469, 36009.4219, 121796.922
0.99998, 0, -350310.312, 39182.7461, 124508.656
1.99997, 0, -345166.375, 42533.6133, 127533.695
3.00003, 0, -340019.344, 46016.8828, 131090.172
4.00002, 0, -334971.094, 49603.9141, 135235.000
5, 0, -330069.125, 53271.5703, 139954.234
5.99998, 0, -325312.781, 57001.3633, 145159.969
6.99997, 0, -320603.281, 60786.9414, 150609.422
8.00003, 0, -315565.688, 64658.8047, 155631.312
9.00002, 0, -308898.062, 68776.2812, 158121.188
10, 0, -302008.844, 72910.5391, 160153.219
11, 0, -295384.531, 76962.4141, 162380.125
12, 0, -289237.906, 80871.0391, 165034.141
13, 0, -283680.281, 84590.3594, 168196.000
14, 0, -278763.281, 88086.0781, 171864.516
15, 0, -274458.312, 91345.2578, 175939.375
16, 0, -270552.844, 94408.9453, 180099.469
17, 0, -266310.875, 97475.0391, 183396.891
18, 0, -259233.656, 101268.789, 182776.438
19, 0, -251992.906, 104971.703, 181348.703
20, 0, -245489.875, 108300.508, 180117.094
21, 0, -240078.484, 111147.906, 179442.656
22, 0, -235872.812, 113505.625, 179425.281
23, 0, -232779.000, 115493.609, 179975.219
24, 0, -230326.406, 117513.227, 180702.000
25, 0, -227043.562, 120750.500, 180446.344
26, 0, -218143.469, 129014.188, 175520.500
27, 0, -208518.516, 138440.719, 169595.703
28, 0, -199759.281, 147781.609, 163836.828
29, 0, -192464.281, 156577.031, 158663.641
30, 0, -186850.547, 164679.719, 154221.016
31, 0, -182891.719, 172162.672, 150494.938
32, 0, -180225.172, 179432.344, 147267.016
33, 0, -177735.453, 187663.406, 143863.125
34, 0, -172207.703, 200186.312, 138327.797
35, 0, -153419.781, 227539.391, 124415.438
36, 0, -131649.891, 259156.172, 108435.297
37, 0, -110181.594, 291660.250, 92423.4688
38, 0, -90225.0781, 323801.656, 77159.9609
39, 0, -72302.0156, 355036.719, 63019.3516
40, 0, -56760.4023, 385008.844, 50293.3633
41, 0, -44126.0273, 413211.562, 39426.4727
42, 0, -35726.1992, 438417.000, 31460.8809
43, 0, -35718.6758, 456835.406, 29511.5645
44, 0, -39921.0117, 472248.156, 30596.6230
45, 0, -46978.8555, 485865.906, 33801.1758
46, 0, -56356.8633, 498147.469, 38799.2656
47, 0, -67756.5859, 509322.812, 45407.8281
48, 0, -80861.6250, 519613.156, 53353.2461
49, 0, -95073.6094, 529441.375, 61957.4102
50, 0, -108887.633, 539907.750, 69317.8047
51, 0, -117723.438, 554426.875, 69414.7422
52, 0, -125966.664, 569664.500, 68192.0938
53, 0, -134959.516, 584580.875, 67528.9375
54, 0, -145149.172, 598817.062, 68110.4297
55, 0, -156658.062, 612271.125, 70190.2734
56, 0, -169412.719, 625012.875, 73761.9766
57, 0, -183052.828, 637379.875, 78435.4453
58, 0, -196529.094, 650357.250, 82893.0859
59, 0, -206804.734, 666800.250, 83137.6172
60, 0, -204132.016, 695900.812, 66123.1016
61, 0, -198423.109, 728182.500, 45296.4492
62, 0, -192892.016, 760499.062, 25070.5762
63, 0, -188737.625, 791595.625, 7131.10254
64, 0, -186390.266, 820922.562, -7898.46582
65, 0, -185824.516, 848321.750, -20073.8398
66, 0, -186442.984, 874086.938, -30393.5312
67, 0, -186317.641, 899524.250, -42149.6836
68, 0, -179251.812, 929165.188, -66080.9297
69, 0, -171373.656, 958220.938, -91332.2969
70, 0, -164572.625, 985115.750, -114445.125
71, 0, -159460.641, 1009249.69, -134177.688
72, 0, -156182.438, 1030388.12, -150097.469
73, 0, -154660.594, 1048480.88, -162176.062
74, 0, -154637.484, 1063644.62, -170771.266
75, 0, -155557.500, 1076293.62, -176975.734
76, 0, -156098.250, 1087630.62, -183867.719
77, 0, -152420.266, 1101476.38, -201128.500
78, 0, -147987.391, 1113932.00, -219153.328
79, 0, -143764.156, 1123721.38, -234920.172
80, 0, -139969.500, 1130343.50, -247373.031
81, 0, -136556.828, 1133557.50, -256162.969
82, 0, -133359.984, 1133203.25, -261276.375
83, 0, -130116.586, 1129112.88, -263006.969
84, 0, -126378.109, 1121016.25, -262298.781
85, 0, -121100.914, 1108286.88, -262203.469
86, 0, -115018.117, 1091340.25, -259606.594
87, 0, -108296.953, 1070280.12, -253497.578
88, 0, -100995.531, 1045235.19, -243554.281
89, 0, -93261.8984, 1016632.81, -229885.219
90, 0, -85573.7656, 985718.062, -213254.156
91, 0, -79286.7578, 955865.125, -195961.359
92, 0, -78268.6250, 936545.562, -184643.766
93, 0, -94796.5000, 957683.438, -200451.594
94, 0, -116548.336, 989270.375, -222076.156
95, 0, -139597.531, 1021740.19, -242695.188
96, 0, -162521.281, 1051633.00, -259814.250
97, 0, -184776.969, 1077660.00, -272490.375
98, 0, -206176.469, 1099459.88, -280484.094
99, 0, -226703.234, 1117234.00, -284081.469
100, 0, -246477.828, 1131875.50, -284389.562
101, 0, -265870.062, 1145888.25, -284599.125
102, 0, -286015.375, 1166985.75, -294730.188
103, 0, -305822.688, 1187694.88, -304935.219
104, 0, -324936.781, 1205714.12, -312190.719
105, 0, -343170.094, 1220240.38, -315537.812
106, 0, -360274.781, 1230886.00, -314780.969
107, 0, -375702.344, 1237167.12, -310096.688
108, 0, -388081.312, 1237908.00, -301986.062
109, 0, -393676.000, 1229763.88, -291576.000
110, 0, -380833.000, 1202039.00, -281945.125
111, 0, -361037.000, 1165553.88, -270472.312
112, 0, -337897.625, 1123799.00, -256470.219
113, 0, -312701.250, 1078098.38, -239824.203
114, 0, -285946.281, 1029048.25, -220627.359
115, 0, -257848.703, 977024.125, -199088.250
116, 0, -228538.797, 922456.062, -175563.297
117, 0, -198159.750, 866167.125, -150749.812
118, 0, -166972.609, 810221.500, -126328.125
119, 0, -135643.719, 760898.125, -107316.180
120, 0, -103685.125, 712157.875, -88869.3125
121, 0, -71016.3516, 662178.875, -69485.8125
122, 0, -37703.8633, 610450.562, -48663.0742
123, 0, -3937.76025, 557079.312, -26269.9004
124, 0, 29854.7598, 502821.625, -2379.29517
125, 0, 62644.0859, 449785.844, 22701.4980
126, 0, 91652.2500, 403855.969, 48139.3203
127, 0, 108193.070, 383623.094, 71428.3047
128, 0, 120881.406, 370323.719, 94866.8203
129, 0, 132466.250, 357861.062, 119085.695
130, 0, 143954.859, 343922.312, 144196.906
131, 0, 155703.031, 327627.906, 170089.156
132, 0, 167669.516, 308969.656, 196467.078
133, 0, 179260.109, 289110.250, 222707.297
134, 0, 188508.500, 272049.500, 247304.406
135, 0, 188966.266, 271005.781, 265805.250
136, 0, 187127.281, 272478.656, 282389.750
137, 0, 185054.234, 272123.156, 298325.719
138, 0, 183490.719, 268341.406, 314034.844
139, 0, 182709.672, 260541.531, 329651.000
140, 0, 182765.656, 248638.312, 345179.094
141, 0, 183531.578, 233035.875, 360503.656
142, 0, 184563.219, 215075.312, 375265.688
143, 0, 184579.344, 198639.797, 388427.469
144, 0, 179535.500, 196086.891, 396684.250
145, 0, 173402.453, 194968.891, 403302.625
146, 0, 167404.312, 191320.078, 409299.406
147, 0, 161943.531, 183760.641, 415021.938
148, 0, 157131.484, 171959.781, 420586.844
149, 0, 152959.969, 156345.219, 426031.375
150, 0, 149360.156, 138548.094, 431393.750
151, 0, 146207.688, 123295.680, 436818.406
152, 0, 143251.250, 125534.250, 442863.969
153, 0, 140596.453, 130336.164, 448838.719
154, 0, 138229.562, 132960.766, 454477.094
155, 0, 136110.312, 131728.109, 459651.375
156, 0, 134214.141, 126121.633, 464311.844
157, 0, 132583.875, 116323.859, 468511.344
158, 0, 131438.422, 103409.312, 472518.719
159, 0, 131450.484, 90386.2500, 477137.188
160, 0, 134586.062, 85621.6172, 484682.438
161, 0, 147135.297, 115355.320, 502523.688
162, 0, 162761.266, 153570.828, 523256.750
163, 0, 179441.734, 192110.672, 544527.250
164, 0, 196443.922, 228181.516, 565494.688
165, 0, 213492.578, 260950.453, 585863.312
166, 0, 230504.688, 290536.469, 605581.125
167, 0, 247508.156, 317910.500, 624770.438
168, 0, 264664.812, 345724.938, 643835.312
169, 0, 282488.344, 381891.469, 664012.438
170, 0, 300513.906, 419056.344, 684148.625
171, 0, 318609.781, 455059.094, 703908.062
172, 0, 336726.438, 489251.656, 723189.688
173, 0, 354798.719, 521443.312, 741949.562
174, 0, 372646.281, 551466.312, 760102.688
175, 0, 389761.562, 578780.938, 777387.438
176, 0, 404687.344, 601606.188, 793002.688
177, 0, 412776.906, 613940.812, 804331.438
178, 0, 418724.219, 622122.500, 814038.875
179, 0, 424035.125, 628257.062, 822987.312
180, 0, 429263.375, 633175.812, 831503.500
181, 0, 434628.344, 637257.812, 839724.500
182, 0, 440217.344, 640708.250, 847699.125
183, 0, 446061.969, 643684.062, 855399.750
184, 0, 452167.656, 646394.250, 862658.375
185, 0, 458517.844, 649289.500, 868927.875
186, 0, 465041.531, 653683.938, 872406.688
187, 0, 471853.656, 658355.375, 874918.938
188, 0, 479015.500, 662955.500, 877042.375
189, 0, 486584.375, 667418.125, 878975.375
190, 0, 494645.562, 671827.875, 880763.438
191, 0, 503365.406, 676448.812, 882345.062
192, 0, 513126.031, 681928.125, 883491.500
193, 0, 524938.812, 689979.125, 883544.000
194, 0, 541949.875, 705898.375, 880418.625
195, 0, 561006.562, 724423.125, 876206.562
196, 0, 581069.625, 743851.500, 871589.312
197, 0, 601708.125, 763522.250, 866838.125
198, 0, 622685.375, 783125.688, 862088.312
199, 0, 643818.875, 802483.688, 857426.250
200, 0, 664908.875, 821469.062, 852921.188
201, 0, 685649.312, 839969.312, 848638.375
202, 0, 705393.188, 857848.438, 844651.938
203, 0, 722305.125, 874831.562, 841082.812
204, 0, 738123.562, 891156.562, 837877.875
205, 0, 753410.750, 906923.250, 835025.812
206, 0, 768397.500, 922203.312, 832519.312
207, 0, 783201.875, 937058.438, 830349.188
208, 0, 797867.312, 951520.688, 828513.750
209, 0, 812290.188, 965518.938, 827051.188
210, 0, 825918.375, 978643.000, 826142.000
0, 1, -350448.281, 32274.5059, 119973.828
0.99998, 1, -346003.062, 35432.2812, 123274.172
1.99997, 1, -341086.281, 38806.2852, 126667.203
3.00003, 1, -335964.031, 42347.4727, 130381.266
4.00002, 1, -330778.594, 46021.1680, 134502.562
5, 1, -325596.875, 49801.4531, 139023.547
5.99998, 1, -320417.125, 53670.2695, 143840.078
6.99997, 1, -315133.688, 57623.1875, 148692.047
8.00003, 1, -309458.125, 61680.0781, 153039.734
9.00002, 1, -302909.750, 65886.5234, 156047.906
10, 1, -296071.062, 70135.5469, 158522.953
11, 1, -289336.094, 74346.1562, 160982.906
12, 1, -282919.094, 78462.5703, 163671.547
13, 1, -276929.531, 82444.3906, 166676.969
14, 1, -271399.625, 86265.9219, 169980.156
15, 1, -266263.219, 89926.6875, 173437.469
16, 1, -261273.969, 93478.7188, 176686.859
17, 1, -255848.391, 97076.7578, 178962.938
18, 1, -249043.688, 100987.781, 179073.328
19, 1, -241944.000, 104881.719, 178249.297
20, 1, -235262.062, 108552.148, 177289.266
21, 1, -229341.219, 111923.484, 176566.891
22, 1, -224275.375, 115032.266, 176188.547
23, 1, -219916.594, 118064.477, 176037.016
24, 1, -215746.156, 121477.805, 175692.594
25, 1, -210593.328, 126234.258, 174228.359
26, 1, -202602.688, 133830.609, 170192.094
27, 1, -193715.484, 142750.781, 165020.859
28, 1, -185193.781, 152016.328, 159641.703
29, 1, -177645.922, 161173.625, 154494.781
30, 1, -171288.453, 170097.406, 149738.500
31, 1, -166034.016, 178941.938, 145327.766
32, 1, -161396.438, 188257.359, 140968.328
33, 1, -156163.359, 199332.844, 135921.828
34, 1, -147776.859, 214834.344, 128629.719
35, 1, -132257.094, 238881.609, 116667.508
36, 1, -113686.859, 267284.000, 102556.727
37, 1, -94745.2812, 297284.031, 87971.5000
38, 1, -76808.5234, 327458.844, 73801.5000
39, 1, -60618.8711, 357039.688, 60562.9844
40, 1, -46719.1914, 385476.719, 48671.5742
41, 1, -35775.0859, 412127.375, 38656.0898
42, 1, -28914.0684, 435939.781, 31395.3633
43, 1, -27795.4453, 455384.844, 28163.4414
44, 1, -30768.0410, 471936.812, 27816.8301
45, 1, -36718.3828, 486576.375, 29601.5215
46, 1, -45023.3945, 499830.000, 33104.2852
47, 1, -55259.0430, 512028.625, 38013.9062
48, 1, -66977.9922, 523498.438, 43908.5000
49, 1, -79480.2891, 534744.938, 49989.2656
50, 1, -91501.3281, 546694.062, 54681.2852
51, 1, -101158.477, 560735.875, 55570.7148
52, 1, -110101.031, 575603.688, 54951.5938
53, 1, -119366.430, 590497.812, 54298.4258
54, 1, -129403.797, 605074.312, 54300.1875
55, 1, -140314.562, 619272.312, 55182.9609
56, 1, -151930.234, 633270.438, 56813.1289
57, 1, -163719.531, 647584.125, 58570.8320
58, 1, -174477.062, 663359.062, 58927.6719
59, 1, -181733.484, 682920.562, 54647.9180
60, 1, -181683.516, 709830.312, 40686.7305
61, 1, -178281.453, 740259.812, 22446.3828
62, 1, -174143.859, 771618.312, 3511.90576
63, 1, -170588.406, 802518.000, -14302.3428
64, 1, -168171.766, 832261.062, -30244.7930
65, 1, -166914.422, 860610.938, -44363.2109
66, 1, -166238.484, 887813.125, -57674.4844
67, 1, -164657.719, 914818.312, -72735.9688
68, 1, -159762.125, 943289.375, -93686.3359
69, 1, -153952.719, 971266.875, -116214.500
70, 1, -148742.891, 997478.562, -137539.203
71, 1, -144812.016, 1021295.69, -156323.438
72, 1, -142379.953, 1042447.62, -172034.000
73, 1, -141399.844, 1060879.62, -184633.328
74, 1, -141602.375, 1076733.38, -194559.469
75, 1, -142416.203, 1090442.50, -202982.781
76, 1, -142763.500, 1102952.12, -212366.234
77, 1, -141039.422, 1115740.62, -226529.859
78, 1, -138502.953, 1127257.00, -241721.078
79, 1, -135901.750, 1136480.00, -255527.984
80, 1, -133502.625, 1142880.25, -266807.656
81, 1, -131313.766, 1146172.88, -275110.625
82, 1, -129202.398, 1146169.50, -280389.406
83, 1, -126931.203, 1142698.12, -282940.469
84, 1, -124140.438, 1135548.25, -283517.719
85, 1, -120364.281, 1124470.25, -283326.656
86, 1, -115864.648, 1109675.50, -281167.250
87, 1, -110841.695, 1091407.25, -276306.594
88, 1, -105484.914, 1070055.88, -268534.094
89, 1, -100122.555, 1046428.19, -258147.594
90, 1, -95459.7344, 1022276.12, -246215.219
91, 1, -93026.9688, 1001366.00, -235282.750
92, 1, -95948.3984, 991337.188, -230672.156
93, 1, -109044.781, 1003948.56, -240650.500
94, 1, -127457.641, 1027379.75, -256790.875
95, 1, -148018.531, 1053930.75, -273596.719
96, 1, -169150.797, 1079795.38, -288344.250
97, 1, -190113.266, 1103241.00, -299808.469
98, 1, -210575.141, 1123614.62, -307597.500
99, 1, -230425.750, 1140966.12, -311968.250
100, 1, -249715.328, 1156081.50, -314018.906
101, 1, -268676.500, 1170844.12, -316237.125
102, 1, -287707.438, 1188244.75, -322555.562
103, 1, -306323.688, 1205326.88, -329144.531
104, 1, -324156.500, 1220171.25, -333601.625
105, 1, -340893.750, 1231774.62, -334868.094
106, 1, -356113.188, 1239480.25, -332622.781
107, 1, -369044.094, 1242516.88, -326968.781
108, 1, -378138.719, 1239488.00, -318357.469
109, 1, -380349.625, 1227649.75, -307680.906
110, 1, -371035.469, 1202804.50, -296255.469
111, 1, -354672.812, 1169249.88, -283174.062
112, 1, -334174.125, 1129840.50, -267930.688
113, 1, -310986.625, 1086081.12, -250398.188
114, 1, -285810.312, 1038808.62, -230665.000
115, 1, -259009.391, 988617.250, -208969.781
116, 1, -230817.344, 936144.438, -185733.734
117, 1, -201447.906, 882375.500, -161709.047
118, 1, -171173.500, 829069.250, -138270.125
119, 1, -140350.797, 778836.125, -117447.445
120, 1, -108895.391, 729457.562, -97377.7812
121, 1, -76834.5000, 679615.875, -76859.5391
122, 1, -44333.9375, 628919.062, -55328.3320
123, 1, -11729.5186, 577670.438, -32579.9492
124, 1, 20350.1523, 526962.000, -8646.24121
125, 1, 50695.2422, 479209.531, 16194.0234
126, 1, 76993.2969, 439229.375, 41294.6602
127, 1, 95768.5938, 414341.281, 65630.5859
128, 1, 110394.719, 397090.844, 90031.1250
129, 1, 123097.266, 382515.094, 114949.914
130, 1, 134983.281, 368081.000, 140478.094
131, 1, 146500.969, 352687.844, 166468.922
132, 1, 157614.203, 336276.719, 192557.953
133, 1, 167705.812, 320013.125, 218059.344
134, 1, 175235.000, 306982.594, 241724.406
135, 1, 177710.719, 302237.688, 261720.219
136, 1, 177719.000, 300380.000, 279632.500
137, 1, 176942.297, 297909.094, 296485.906
138, 1, 176211.078, 293117.312, 312770.406
139, 1, 175889.422, 285298.688, 328686.938
140, 1, 176069.250, 274369.719, 344264.312
