x, y, z, k, l
0, 0, 716721.375, -39658.0508, 528738.062
0.99998, 0, 749468.188, -25937.2441, 489952.312
1.99997, 0, 786109.812, -12717.5801, 448500.250
3.00003, 0, 825527.562, -1010.07965, 406316.406
4.00002, 0, 867221.375, 8899.20605, 364095.938
5, 0, 910833.812, 17006.2305, 322120.094
5.99998, 0, 955951.188, 23531.9727, 280448.219
6.99997, 0, 1001881.88, 29109.2793, 238833.203
8.00003, 0, 1047087.38, 35487.5430, 196235.906
9.00002, 0, 1087158.00, 48142.9453, 148976.641
10, 0, 1126140.50, 61629.8750, 101125.227
11, 0, 1165211.62, 74223.8125, 54118.5586
12, 0, 1204690.25, 85312.6172, 8612.72754
13, 0, 1244573.12, 94688.5000, -35012.6250
14, 0, 1284666.75, 102342.930, -76507.0625
15, 0, 1324538.12, 108452.688, -115737.938
16, 0, 1363228.50, 113542.320, -152802.172
17, 0, 1398306.62, 119078.648, -188432.594
18, 0, 1422390.12, 129676.977, -225495.703
19, 0, 1442631.75, 140701.391, -260597.312
20, 0, 1461232.00, 150665.750, -292505.281
21, 0, 1478890.00, 159033.047, -320688.625
22, 0, 1495710.38, 165632.375, -344997.656
23, 0, 1511401.38, 170523.875, -365765.594
24, 0, 1525101.38, 174092.156, -384392.812
25, 0, 1534542.12, 177528.672, -405269.312
26, 0, 1532854.50, 184677.234, -442804.688
27, 0, 1526571.62, 191612.469, -482027.844
28, 0, 1517670.25, 197061.547, -518008.656
29, 0, 1506776.62, 200553.391, -548881.375
30, 0, 1494030.88, 201925.797, -574035.625
31, 0, 1479326.50, 201204.422, -593783.250
32, 0, 1462301.25, 198651.641, -609838.312
33, 0, 1442071.75, 195033.141, -627099.500
34, 0, 1416296.12, 192491.781, -659320.312
35, 0, 1377709.12, 197737.078, -749757.000
36, 0, 1333557.12, 204161.859, -855343.875
37, 0, 1286191.75, 209733.859, -962483.375
38, 0, 1236529.75, 213811.094, -1066319.12
39, 0, 1184993.75, 216279.547, -1164889.75
40, 0, 1131803.38, 217315.578, -1256926.88
41, 0, 1077056.88, 217420.062, -1340290.50
42, 0, 1020688.06, 217820.312, -1409084.75
43, 0, 962166.938, 222079.422, -1444176.38
44, 0, 902273.125, 226941.172, -1465447.88
45, 0, 841348.062, 231472.125, -1479479.38
46, 0, 779618.750, 235426.781, -1488846.12
47, 0, 717301.500, 238794.453, -1494628.50
48, 0, 654674.625, 241648.391, -1497113.12
49, 0, 592211.688, 244084.812, -1495752.38
50, 0, 530966.625, 246187.094, -1488204.62
51, 0, 473963.125, 247972.938, -1466443.38
52, 0, 418436.562, 249621.328, -1438845.00
