x, y, z, k, l
195, 1, 352372.062, 692996.375, -20172.7363
196, 1, 363529.375, 706739.000, 967.248596
197, 1, 375483.656, 720952.062, 22392.8438
198, 1, 387966.000, 735306.188, 43853.9414
199, 1, 400748.094, 749591.000, 65161.1445
200, 1, 413591.062, 763653.688, 86136.3828
201, 1, 426190.781, 777370.000, 106574.680
202, 1, 438099.000, 790630.312, 126198.570
203, 1, 448717.500, 803338.562, 144654.266
204, 1, 458500.594, 815526.562, 162160.734
205, 1, 467754.344, 827233.938, 178864.359
206, 1, 476637.469, 838497.812, 194834.156
207, 1, 485224.438, 849343.875, 210083.031
208, 1, 493522.031, 859761.875, 224549.219
209, 1, 501436.344, 869654.625, 238020.766
210, 1, 508684.062, 878742.375, 249977.703
0, 2.00001, -280583.906, -75682.7656, 75750.9531
0.99998, 2.00001, -279280.375, -74297.7266, 76282.8359
1.99997, 2.00001, -278020.406, -73245.4141, 76832.7812
3.00003, 2.00001, -276751.969, -72483.6016, 77470.3750
4.00002, 2.00001, -275447.531, -71969.7812, 78227.1562
5, 2.00001, -274099.781, -71656.3906, 79099.2109
5.99998, 2.00001, -272719.281, -71481.3750, 80045.2578
6.99997, 2.00001, -271335.031, -71356.1562, 80977.5625
8.00003, 2.00001, -269994.844, -71159.4453, 81758.2812
9.00002, 2.00001, -268744.469, -70780.8906, 82257.5078
10, 2.00001, -267546.375, -70304.4219, 82589.0000
11, 2.00001, -266359.875, -69823.3047, 82876.4453
12, 2.00001, -265160.438, -69393.9297, 83196.0234
13, 2.00001, -263937.812, -69036.7656, 83578.7266
14, 2.00001, -262691.656, -68740.3828, 84016.7344
15, 2.00001, -261429.219, -68457.3047, 84460.2500
16, 2.00001, -260164.766, -68092.1172, 84804.7422
17, 2.00001, -258919.453, -67496.5234, 84885.7500
18, 2.00001, -257715.562, -66534.1094, 84551.2656
19, 2.00001, -256553.375, -65346.9844, 83956.8594
20, 2.00001, -255434.016, -64084.5938, 83267.2500
21, 2.00001, -254364.734, -62832.4609, 82578.7422
22, 2.00001, -253358.172, -61607.0586, 81916.9844
23, 2.00001, -252430.812, -60352.7227, 81239.0234
24, 2.00001, -251601.688, -58927.6172, 80426.1719
25, 2.00001, -250891.172, -57099.1641, 79282.8828
26, 2.00001, -250318.828, -54648.1680, 77622.7031
27, 2.00001, -249899.047, -51787.6992, 75605.0859
28, 2.00001, -249644.531, -48745.3906, 73404.2969
29, 2.00001, -249567.609, -45657.2852, 71126.9844
30, 2.00001, -249680.672, -42566.5000, 68814.2969
31, 2.00001, -249996.156, -39424.9414, 66448.6719
32, 2.00001, -250525.562, -36072.4922, 63946.6367
33, 2.00001, -251278.078, -32193.9473, 61137.5234
34, 2.00001, -252259.250, -27301.6992, 57755.8594
35, 2.00001, -253475.172, -20951.6133, 53564.0625
36, 2.00001, -254952.172, -13629.1211, 48850.2070
37, 2.00001, -256719.719, -5871.81494, 43937.1719
38, 2.00001, -258812.172, 1937.13562, 39066.4414
39, 2.00001, -261280.516, 9535.82812, 34417.8125
40, 2.00001, -264210.969, 16714.0059, 30150.4258
41, 2.00001, -267748.750, 23251.8457, 26441.6641
42, 2.00001, -272108.312, 28887.6582, 23507.4453
43, 2.00001, -277483.688, 33398.9102, 21537.2949
44, 2.00001, -283677.375, 36980.5273, 20401.9727
45, 2.00001, -290465.781, 39863.1406, 19944.0684
46, 2.00001, -297683.469, 42226.6523, 20041.5859
47, 2.00001, -305206.344, 44221.2031, 20587.7930
48, 2.00001, -312917.969, 46009.1758, 21453.3125
49, 2.00001, -320678.281, 47807.4375, 22445.9844
50, 2.00001, -328308.000, 49907.8398, 23291.6602
51, 2.00001, -335646.562, 52578.9258, 23735.7168
52, 2.00001, -342807.781, 55641.5664, 23979.2090
53, 2.00001, -349921.500, 58897.6680, 24243.0781
54, 2.00001, -357066.094, 62242.7539, 24657.7266
55, 2.00001, -364263.812, 65673.4531, 25260.7500
56, 2.00001, -371477.031, 69292.6328, 25996.8887
57, 2.00001, -378588.500, 73338.2656, 26693.0742
58, 2.00001, -385367.406, 78233.2578, 27010.2441
59, 2.00001, -391456.469, 84598.2188, 26424.7383
60, 2.00001, -396536.219, 92975.3203, 24468.2480
61, 2.00001, -400993.812, 102736.805, 21703.4492
62, 2.00001, -405248.625, 113180.492, 18741.1113
63, 2.00001, -409575.500, 123817.789, 15984.1426
64, 2.00001, -414099.656, 134378.891, 13622.1855
65, 2.00001, -418803.594, 144788.938, 11644.7852
66, 2.00001, -423514.531, 155168.688, 9826.12793
67, 2.00001, -427902.812, 165826.984, 7723.55273
68, 2.00001, -431645.750, 177073.000, 4903.82959
69, 2.00001, -435078.844, 188492.266, 1841.38684
70, 2.00001, -438554.312, 199653.312, -964.766479
71, 2.00001, -442285.219, 210277.422, -3204.66284
72, 2.00001, -446354.781, 220223.422, -4742.22705
73, 2.00001, -450738.125, 229457.562, -5583.59912
74, 2.00001, -455299.062, 238047.109, -5878.49023
75, 2.00001, -459763.250, 246178.125, -5954.53125
76, 2.00001, -463706.812, 254162.062, -6331.99707
77, 2.00001, -466729.000, 262286.656, -7498.95312
78, 2.00001, -469157.156, 270211.250, -8991.13672
79, 2.00001, -471340.281, 277565.812, -10311.6084
80, 2.00001, -473469.406, 284091.562, -11158.4297
81, 2.00001, -475576.031, 289620.000, -11414.2803
82, 2.00001, -477541.188, 294030.344, -11115.7090
83, 2.00001, -479080.844, 297217.312, -10447.4180
84, 2.00001, -479745.469, 299077.781, -9734.54785
85, 2.00001, -479114.969, 299546.688, -9296.02930
86, 2.00001, -477564.594, 298751.094, -8879.66797
87, 2.00001, -475502.156, 296894.156, -8238.80664
88, 2.00001, -473169.531, 294274.250, -7303.08154
89, 2.00001, -470634.969, 291388.750, -6229.70215
90, 2.00001, -467794.562, 289113.656, -5480.39355
91, 2.00001, -464346.688, 288945.875, -5948.84326
92, 2.00001, -459785.594, 293113.062, -9015.44629
93, 2.00001, -453637.000, 303645.531, -15952.8389
94, 2.00001, -446398.844, 318503.219, -25473.2793
95, 2.00001, -438612.969, 335449.719, -36168.8359
96, 2.00001, -430639.688, 352991.688, -47102.5703
97, 2.00001, -422677.219, 370293.062, -57755.4805
98, 2.00001, -414807.844, 386973.250, -67904.2422
99, 2.00001, -407021.250, 402992.750, -77558.5547
100, 2.00001, -399214.875, 418628.938, -86959.6328
101, 2.00001, -391195.688, 434457.812, -96576.8203
102, 2.00001, -382773.938, 451041.125, -106867.258
103, 2.00001, -374134.938, 467713.156, -117322.297
104, 2.00001, -365476.250, 483752.969, -127398.875
105, 2.00001, -356924.281, 498643.031, -136731.938
106, 2.00001, -348550.812, 511998.844, -145091.734
107, 2.00001, -340404.375, 523443.719, -152303.828
108, 2.00001, -332539.000, 532489.375, -158180.016
109, 2.00001, -325030.250, 538479.188, -162482.359
110, 2.00001, -317937.625, 540839.500, -165013.234
111, 2.00001, -311122.312, 540168.812, -166035.984
112, 2.00001, -304433.188, 537147.688, -165850.000
113, 2.00001, -297748.344, 532279.000, -164690.547
114, 2.00001, -290967.156, 525925.312, -162745.234
115, 2.00001, -283993.781, 518394.688, -160190.516
116, 2.00001, -276723.125, 510024.375, -157228.812
117, 2.00001, -269029.062, 501258.812, -154124.797
118, 2.00001, -260761.281, 492687.219, -151221.109
119, 2.00001, -251782.000, 484853.344, -148834.469
120, 2.00001, -242107.359, 477434.250, -146819.312
121, 2.00001, -231766.500, 470090.594, -145011.688
122, 2.00001, -220758.484, 462703.438, -143348.906
123, 2.00001, -209042.609, 455412.219, -141880.969
124, 2.00001, -196530.922, 448655.719, -140778.328
125, 2.00001, -183078.312, 443250.625, -140355.344
126, 2.00001, -168486.859, 440404.625, -141073.031
127, 2.00001, -152597.938, 441183.875, -143352.109
128, 2.00001, -135624.766, 444433.562, -146845.234
129, 2.00001, -117832.398, 448854.688, -151155.672
130, 2.00001, -99452.7969, 453548.219, -156023.797
131, 2.00001, -80687.5938, 458026.219, -161328.172
132, 2.00001, -61728.3984, 462171.125, -167067.000
133, 2.00001, -42778.2031, 466246.031, -173355.094
134, 2.00001, -24061.5059, 470888.031, -180414.984
135, 2.00001, -5778.83594, 476736.438, -188454.375
136, 2.00001, 12088.3994, 482971.219, -197208.297
137, 2.00001, 29580.4609, 488744.375, -206383.438
138, 2.00001, 46703.8945, 493521.562, -215767.438
139, 2.00001, 63422.1445, 497049.531, -225218.172
