x, y, z, k, l
0, 0, 587014.938, -176988.000, 536615.625
0.99998, 0, 624666.750, -158372.469, 501094.219
1.99997, 0, 666335.375, -139955.438, 462936.062
3.00003, 0, 710608.750, -122972.625, 423892.562
4.00002, 0, 756891.312, -107788.383, 384604.906
5, 0, 804804.000, -94436.9688, 345344.656
5.99998, 0, 853966.938, -82705.3750, 306186.500
6.99997, 0, 903821.312, -71944.2344, 266931.281
8.00003, 0, 953230.500, -60329.7539, 226667.969
9.00002, 0, 999088.000, -42120.9062, 182106.875
10, 0, 1044100.12, -23056.6445, 136948.094
11, 0, 1089002.00, -4965.26367, 92519.7500
12, 0, 1133939.25, 11493.1172, 49447.7227
13, 0, 1178832.50, 26081.1055, 8108.33691
14, 0, 1223463.50, 38765.7031, -31243.4434
15, 0, 1267428.38, 49697.2734, -68475.4375
16, 0, 1309911.75, 59363.1367, -103709.594
17, 0, 1348940.88, 69158.8359, -137781.156
18, 0, 1378656.62, 83510.9297, -173923.375
19, 0, 1404603.25, 97946.0859, -208334.609
20, 0, 1428440.50, 111024.734, -239643.516
21, 0, 1450653.50, 122225.156, -267268.531
22, 0, 1471270.50, 131386.859, -291060.594
23, 0, 1490037.88, 138593.281, -311420.438
24, 0, 1506335.88, 144297.062, -329961.250
25, 0, 1518679.12, 149892.688, -351687.688
26, 0, 1522779.50, 159885.781, -392962.406
27, 0, 1522484.25, 169662.891, -436862.906
28, 0, 1518885.38, 177724.594, -477839.812
29, 0, 1512273.62, 183515.000, -513809.812
30, 0, 1502674.25, 186846.766, -544103.938
31, 0, 1490016.88, 187766.922, -569086.250
32, 0, 1474191.50, 186633.156, -590688.500
33, 0, 1455041.38, 184476.172, -614407.000
34, 0, 1432263.88, 184176.531, -655658.625
35, 0, 1404994.12, 194756.484, -762930.250
36, 0, 1374126.88, 207314.953, -887928.812
37, 0, 1340020.25, 219099.531, -1015384.88
38, 0, 1302893.12, 229216.781, -1139814.25
39, 0, 1262903.50, 237460.547, -1258959.38
40, 0, 1220119.00, 243963.188, -1371307.25
41, 0, 1174380.75, 249163.344, -1474293.38
42, 0, 1124875.00, 254105.703, -1560934.88
43, 0, 1068585.88, 261731.797, -1608717.12
44, 0, 1008935.56, 269464.812, -1640892.50
45, 0, 947158.875, 276606.750, -1665108.12
46, 0, 883849.688, 283011.562, -1684311.38
47, 0, 819395.062, 288712.688, -1699689.38
48, 0, 754143.062, 293788.531, -1711480.62
49, 0, 688539.312, 298282.844, -1718892.50
50, 0, 623413.125, 302083.188, -1718871.88
51, 0, 560951.250, 304545.000, -1701163.38
52, 0, 499307.406, 306539.500, -1676319.25
53, 0, 437989.719, 308405.625, -1647787.38
54, 0, 376906.094, 310312.844, -1616904.75
55, 0, 316119.094, 312353.250, -1584252.75
56, 0, 255805.984, 314553.062, -1550051.88
57, 0, 196337.406, 316832.094, -1514200.00
58, 0, 138558.500, 318866.688, -1476007.00
59, 0, 84686.8906, 319652.562, -1433204.25
60, 0, 41591.5664, 315903.875, -1378270.50
61, 0, 2436.12939, 311036.625, -1319036.75
62, 0, -34965.8320, 306186.156, -1258106.00
63, 0, -71401.5938, 301801.344, -1196523.88
64, 0, -107112.711, 298070.188, -1134784.62
65, 0, -141984.875, 295031.031, -1073154.88
66, 0, -175394.500, 292546.875, -1011793.88
67, 0, -205454.750, 290089.750, -950808.375
68, 0, -226133.953, 285895.156, -890301.562
69, 0, -243513.250, 281754.531, -830225.000
