x, y, z, k, l
0, 0, -12880.7520, 96253.1562, -18465.3496
0.99998, 0, 10365.0156, 104853.719, -9419.41016
1.99997, 0, 35684.6445, 114991.797, -280.524963
3.00003, 0, 61953.9023, 126567.984, 8736.96680
4.00002, 0, 88702.4609, 139486.188, 17584.4062
5, 0, 115681.477, 153621.219, 26261.8926
5.99998, 0, 142779.922, 168775.234, 34774.1211
6.99997, 0, 170116.156, 184570.359, 43095.0352
8.00003, 0, 198432.734, 200120.875, 51087.6172
9.00002, 0, 230568.188, 212845.297, 58226.0742
10, 0, 263214.031, 225113.781, 65158.0078
11, 0, 295150.469, 237605.203, 72141.3125
12, 0, 325780.188, 250490.672, 79318.7344
13, 0, 354738.875, 263753.688, 86786.0469
14, 0, 381804.281, 277281.594, 94593.5703
15, 0, 406950.188, 290868.281, 102700.461
16, 0, 430601.875, 304130.406, 110832.773
17, 0, 454468.000, 316203.469, 118042.711
18, 0, 484577.250, 324607.875, 121118.203
19, 0, 514280.406, 331636.812, 123457.211
20, 0, 541279.062, 337985.594, 126172.906
21, 0, 564641.250, 343904.406, 129643.945
22, 0, 584080.375, 349549.250, 133869.906
23, 0, 599965.562, 355181.469, 138416.703
24, 0, 613969.438, 361472.531, 141943.078
25, 0, 631320.500, 370339.500, 140612.688
26, 0, 669093.875, 387923.000, 122265.000
27, 0, 709696.688, 407973.031, 99068.0547
28, 0, 747375.688, 428467.219, 74907.5781
29, 0, 779967.062, 448672.188, 51185.8906
30, 0, 806735.500, 468392.344, 28345.9375
31, 0, 827927.000, 487857.000, 6195.94531
32, 0, 845210.312, 507989.594, -16375.7959
33, 0, 863456.750, 531336.125, -42587.2383
34, 0, 896450.750, 565001.312, -81583.2734
35, 0, 987708.500, 631333.562, -162366.641
36, 0, 1093719.38, 708030.438, -255759.344
37, 0, 1200670.12, 788012.375, -352383.750
38, 0, 1303571.88, 868731.000, -448726.906
39, 0, 1400416.50, 949206.688, -543277.562
40, 0, 1490069.75, 1029026.31, -635211.938
41, 0, 1570980.00, 1107877.38, -723761.000
42, 0, 1639136.88, 1185086.38, -807524.625
43, 0, 1681640.25, 1258432.00, -882604.438
44, 0, 1711849.38, 1330370.62, -952618.000
45, 0, 1734174.75, 1401753.38, -1018646.25
46, 0, 1750329.00, 1472903.62, -1081051.50
47, 0, 1761002.88, 1543848.88, -1140045.25
48, 0, 1766311.38, 1614244.62, -1196026.88
49, 0, 1765704.25, 1682950.75, -1250107.25
50, 0, 1757144.38, 1746638.00, -1305537.62
51, 0, 1733869.88, 1794688.88, -1372786.62
52, 0, 1702605.88, 1837736.75, -1441243.38
53, 0, 1665462.50, 1879176.50, -1507477.12
54, 0, 1623186.50, 1920239.62, -1570199.62
55, 0, 1576033.00, 1961343.25, -1628926.38
56, 0, 1523991.38, 2002415.62, -1683657.00
57, 0, 1466734.12, 2042753.25, -1735040.88
58, 0, 1403241.38, 2080256.75, -1785204.12
59, 0, 1330537.50, 2108903.75, -1840472.12
60, 0, 1239060.62, 2109487.00, -1921358.12
61, 0, 1138522.38, 2101514.00, -2006522.88
62, 0, 1032103.12, 2091319.50, -2088814.88
63, 0, 921062.438, 2081274.25, -2165309.00
64, 0, 806009.250, 2072233.75, -2234612.75
65, 0, 687337.875, 2064153.62, -2296069.50
66, 0, 565470.125, 2055859.62, -2349641.75
67, 0, 441205.312, 2043548.38, -2396384.50
68, 0, 316800.500, 2014951.88, -2440549.25
69, 0, 190061.969, 1982333.62, -2477442.50
70, 0, 60300.2891, 1949555.38, -2505597.00
71, 0, -72704.6406, 1917959.38, -2524602.75
72, 0, -208950.141, 1887974.75, -2534494.00
73, 0, -348198.312, 1859603.25, -2535543.25
74, 0, -489743.562, 1832512.88, -2528197.00
75, 0, -631711.188, 1805837.38, -2513105.75
76, 0, -768871.688, 1777350.38, -2491351.00
77, 0, -884709.188, 1740364.62, -2465366.00
78, 0, -995728.062, 1701168.12, -2433529.50
79, 0, -1107089.25, 1661622.62, -2395603.50
80, 0, -1220371.50, 1622288.88, -2351770.25
81, 0, -1335399.12, 1583313.38, -2302354.25
82, 0, -1450108.12, 1544776.62, -2247721.50
83, 0, -1558589.12, 1506973.62, -2188221.75
84, 0, -1644420.88, 1470981.12, -2124119.50
85, 0, -1656185.25, 1440556.00, -2055412.12
86, 0, -1644864.38, 1411648.25, -1982735.25
87, 0, -1626534.88, 1382926.75, -1906471.88
88, 0, -1606902.75, 1353939.88, -1826903.75
89, 0, -1588106.38, 1324675.00, -1744224.00
90, 0, -1571024.12, 1295579.88, -1658473.75
91, 0, -1556362.00, 1268010.38, -1569347.38
92, 0, -1545759.88, 1245771.50, -1475589.50
93, 0, -1544703.62, 1240797.00, -1372809.50
94, 0, -1547038.25, 1241239.00, -1265706.38
95, 0, -1550584.25, 1243363.38, -1155855.25
96, 0, -1554375.12, 1245854.62, -1043895.12
97, 0, -1557883.00, 1248243.00, -930147.688
98, 0, -1560733.38, 1250385.00, -814856.812
99, 0, -1562527.38, 1252261.88, -698367.438
100, 0, -1562585.00, 1253881.88, -581434.438
101, 0, -1559271.88, 1255198.50, -466083.188
102, 0, -1547631.88, 1255930.62, -358681.500
103, 0, -1532525.38, 1256447.12, -252823.953
104, 0, -1515479.25, 1256848.50, -146482.688
105, 0, -1496996.25, 1257084.00, -39011.6367
106, 0, -1477120.38, 1256901.88, 69561.7500
107, 0, -1455466.75, 1255636.88, 178494.469
108, 0, -1430834.00, 1251618.50, 285602.219
109, 0, -1399828.75, 1240348.12, 384773.906
110, 0, -1351781.50, 1207878.88, 456833.844
111, 0, -1297280.88, 1167921.50, 520798.219
112, 0, -1239681.38, 1124761.75, 582674.750
113, 0, -1180199.62, 1079885.12, 644599.500
114, 0, -1119317.12, 1033808.31, 707320.562
115, 0, -1057236.88, 986686.938, 770926.625
116, 0, -994047.875, 938564.938, 834925.875
117, 0, -929780.500, 889527.625, 897764.500
118, 0, -864390.000, 839918.938, 955030.938
119, 0, -797607.375, 790995.000, 992804.312
120, 0, -729841.125, 741411.812, 1024908.69
121, 0, -661291.750, 690758.562, 1055694.00
122, 0, -592132.250, 638965.312, 1086654.62
123, 0, -522603.812, 586220.438, 1118183.00
124, 0, -453160.156, 533141.812, 1149979.25
125, 0, -384825.906, 481374.562, 1180779.88
126, 0, -320287.250, 435500.344, 1206935.38
127, 0, -267851.062, 410026.125, 1216967.88
128, 0, -219310.766, 390189.750, 1222235.38
129, 0, -172064.422, 371144.281, 1226315.00
130, 0, -125193.703, 351011.312, 1230452.12
131, 0, -78441.0469, 329047.250, 1235011.25
132, 0, -32004.0469, 305211.875, 1239832.62
133, 0, 13217.5264, 280417.844, 1244065.62
134, 0, 54529.9258, 257881.734, 1245176.50
135, 0, 83333.3984, 248294.250, 1235121.12
136, 0, 108208.773, 240672.141, 1221934.62
137, 0, 131884.922, 231462.234, 1208181.88
138, 0, 155353.062, 219346.562, 1194807.75
139, 0, 178977.984, 203834.766, 1182188.38
140, 0, 202810.203, 184868.500, 1170456.75
141, 0, 226587.844, 162830.578, 1159584.75
142, 0, 249437.016, 138972.016, 1149318.62
143, 0, 268814.812, 116913.719, 1138849.38
144, 0, 276614.781, 108192.312, 1125563.00
145, 0, 280975.719, 101138.984, 1112057.75
146, 0, 284490.938, 92010.4531, 1099134.25
147, 0, 288088.594, 79478.8750, 1087047.62
148, 0, 292078.969, 63200.1758, 1075847.88
149, 0, 296449.688, 43551.9141, 1065475.50
150, 0, 300859.219, 22072.5098, 1055752.50
151, 0, 304271.844, 3298.59570, 1046234.69
152, 0, 303461.188, 1672.73938, 1035619.56
153, 0, 301538.406, 2661.96777, 1025125.12
154, 0, 299452.719, 1618.58472, 1015114.75
155, 0, 297517.594, -3127.06104, 1005701.56
156, 0, 295839.375, -12103.7949, 996918.625
157, 0, 294473.562, -25146.6016, 988783.250
158, 0, 293521.781, -41204.8789, 981342.188
159, 0, 293273.188, -57317.7773, 974743.250
160, 0, 294578.688, -65244.0898, 969433.938
161, 0, 300180.094, -39140.4609, 966867.125
162, 0, 307276.594, -4649.63184, 965554.125
163, 0, 314961.594, 30180.5840, 965008.188
164, 0, 322896.094, 62588.5586, 965036.438
165, 0, 330941.406, 91743.6875, 965539.062
166, 0, 339036.156, 117745.367, 966426.438
167, 0, 347144.031, 141503.812, 967547.250
168, 0, 355213.812, 165494.297, 968528.312
169, 0, 363096.219, 197057.938, 968228.688
170, 0, 370954.812, 229415.969, 967768.875
171, 0, 378846.531, 260586.938, 967497.688
172, 0, 386787.719, 289973.688, 967525.625
173, 0, 394757.844, 317368.562, 967857.562
174, 0, 402666.375, 342507.000, 968399.875
175, 0, 410252.188, 364584.312, 968870.875
176, 0, 416771.156, 381093.031, 968477.250
177, 0, 419863.219, 383767.469, 964717.125
178, 0, 421903.375, 381192.125, 960093.938
179, 0, 423651.156, 376181.781, 955412.062
180, 0, 425384.219, 369820.375, 950972.312
181, 0, 427212.281, 362585.562, 946895.312
182, 0, 429182.531, 354736.719, 943212.188
183, 0, 431324.469, 346504.562, 939866.188
184, 0, 433681.375, 338278.750, 936628.438
185, 0, 436363.188, 331021.906, 932798.375
186, 0, 439713.031, 327682.656, 926103.750
187, 0, 443404.750, 325395.188, 918862.938
188, 0, 447348.938, 323299.781, 911823.562
189, 0, 451538.906, 321180.344, 905257.125
190, 0, 456022.375, 319148.031, 899248.375
191, 0, 460926.656, 317674.562, 893762.000
192, 0, 466559.000, 317969.000, 888595.875
193, 0, 473734.156, 323271.156, 883138.250
194, 0, 484981.031, 343639.750, 875436.375
195, 0, 497760.281, 369016.375, 867457.250
196, 0, 511236.156, 396129.812, 859832.375
197, 0, 525067.812, 423701.031, 852794.750
198, 0, 539077.688, 451133.625, 846435.500
199, 0, 553140.188, 478098.312, 840781.750
200, 0, 567127.438, 504387.156, 835815.250
201, 0, 580847.250, 529865.312, 831449.875
202, 0, 593888.000, 554468.750, 827431.938
203, 0, 605064.438, 578250.812, 822965.188
204, 0, 615523.500, 601109.312, 818826.625
205, 0, 625642.250, 623052.812, 815248.562
206, 0, 635577.062, 644140.375, 812297.312
207, 0, 645404.125, 664446.875, 809981.750
208, 0, 655139.938, 684015.062, 808295.688
209, 0, 664681.812, 702746.375, 807251.812
210, 0, 673570.375, 720072.562, 806951.250
0, 1, -5086.99219, 86926.7969, -8715.88574
0.99998, 1, 15860.8652, 95525.3594, -527.407471
1.99997, 1, 39869.1328, 105699.312, 7933.65723
3.00003, 1, 65685.7266, 117313.281, 16414.9375
4.00002, 1, 92614.4688, 130225.688, 24800.7695
5, 1, 120265.977, 144262.688, 33037.5977
5.99998, 1, 148470.766, 159173.500, 41088.4258
6.99997, 1, 177326.109, 174541.875, 48896.3672
8.00003, 1, 207359.094, 189631.750, 56341.5859
9.00002, 1, 239539.891, 203366.016, 63234.0273
10, 1, 272433.375, 216615.984, 69849.0859
11, 1, 305034.750, 229908.750, 76386.7266
12, 1, 336749.844, 243440.141, 82970.5234
13, 1, 367224.656, 257215.953, 89670.1953
14, 1, 396286.000, 271119.344, 96495.1172
15, 1, 423997.969, 284914.719, 103344.836
16, 1, 450866.312, 298190.875, 109891.953
17, 1, 478228.188, 310234.906, 115372.070
18, 1, 508311.938, 320030.656, 118546.453
19, 1, 538393.562, 328471.938, 120749.586
20, 1, 566684.938, 336173.188, 122806.109
21, 1, 592343.500, 343501.312, 125010.906
22, 1, 615214.875, 350761.750, 127236.758
23, 1, 635904.062, 358380.250, 128845.430
24, 1, 656284.688, 367159.938, 128315.500
25, 1, 680530.875, 378686.188, 122518.586
26, 1, 715248.438, 395392.250, 106631.789
27, 1, 753450.438, 414844.281, 85397.5547
28, 1, 790604.375, 435485.750, 61870.6172
29, 1, 824562.000, 456630.812, 37463.3945
30, 1, 854650.250, 478170.219, 12580.9160
31, 1, 881412.125, 500536.094, -13190.9600
32, 1, 907060.000, 524978.875, -41377.8242
33, 1, 936882.688, 554304.812, -75544.2500
34, 1, 981878.000, 594228.875, -123038.570
35, 1, 1059074.38, 653537.125, -195196.797
36, 1, 1151278.62, 723436.438, -280423.969
37, 1, 1247267.25, 798181.812, -371060.625
38, 1, 1341375.62, 874893.125, -463147.188
39, 1, 1430693.62, 952164.188, -554614.750
40, 1, 1513300.62, 1029241.00, -644209.938
41, 1, 1587061.38, 1105562.00, -730876.688
42, 1, 1648471.62, 1180436.00, -813297.750
43, 1, 1692390.25, 1252933.12, -889759.125
44, 1, 1724098.38, 1323991.88, -961564.562
45, 1, 1747113.88, 1394215.00, -1029565.75
46, 1, 1763227.75, 1463827.00, -1094222.25
47, 1, 1773225.00, 1532719.50, -1155914.75
48, 1, 1777208.50, 1600344.88, -1215258.38
49, 1, 1774575.88, 1665382.38, -1273540.88
50, 1, 1763707.75, 1725106.12, -1333408.62
51, 1, 1741969.00, 1775313.12, -1398971.50
52, 1, 1712028.38, 1820170.75, -1466051.62
53, 1, 1675621.88, 1862383.62, -1531936.62
54, 1, 1633587.88, 1903234.00, -1595329.00
55, 1, 1586235.12, 1943147.88, -1655776.88
56, 1, 1533492.75, 1981903.00, -1713468.50
57, 1, 1474861.25, 2018482.75, -1769400.00
58, 1, 1409141.88, 2050494.88, -1826005.00
59, 1, 1333892.12, 2073045.12, -1888372.00
60, 1, 1245385.88, 2078624.62, -1964359.25
61, 1, 1147558.50, 2075014.88, -2045259.88
62, 1, 1043103.44, 2067376.62, -2125127.75
63, 1, 933519.188, 2058314.50, -2200671.00
64, 1, 819679.000, 2048925.50, -2270050.00
65, 1, 702179.938, 2039239.12, -2332267.50
66, 1, 581576.562, 2028099.75, -2387021.50
67, 1, 458603.812, 2012564.50, -2434862.00
68, 1, 334249.750, 1987888.00, -2477184.75
69, 1, 207755.422, 1958933.25, -2512045.50
70, 1, 78687.6953, 1928837.00, -2538325.50
71, 1, -53049.4023, 1899103.62, -2555650.25
72, 1, -187294.562, 1870337.88, -2564062.25
73, 1, -323578.312, 1842624.25, -2563835.50
74, 1, -460878.531, 1815624.88, -2555403.50
75, 1, -597047.562, 1788452.50, -2539379.75
76, 1, -727782.688, 1759320.12, -2516659.00
77, 1, -846468.062, 1725516.88, -2488427.25
