x, y, z
0, 0, 1338.20276
0.99998, 0, 1338.21765
1.99997, 0, 1338.22205
3.00003, 0, 1338.21533
4.00002, 0, 1338.19727
5, 0, 1338.17126
5.99998, 0, 1338.14148
6.99997, 0, 1338.11169
8.00003, 0, 1338.08472
9.00002, 0, 1338.06274
10, 0, 1338.04749
11, 0, 1338.04004
12, 0, 1338.04065
13, 0, 1338.04895
14, 0, 1338.06470
15, 0, 1338.08899
16, 0, 1338.12305
17, 0, 1338.16748
18, 0, 1338.22180
19, 0, 1338.28516
20, 0, 1338.35522
21, 0, 1338.42932
22, 0, 1338.50293
23, 0, 1338.57104
24, 0, 1338.63025
25, 0, 1338.68054
26, 0, 1338.72327
27, 0, 1338.75818
28, 0, 1338.78333
29, 0, 1338.79651
30, 0, 1338.79651
31, 0, 1338.78186
32, 0, 1338.74915
33, 0, 1338.69421
34, 0, 1338.61487
35, 0, 1338.51501
36, 0, 1338.40088
37, 0, 1338.27771
38, 0, 1338.14905
39, 0, 1338.01611
40, 0, 1337.87854
41, 0, 1337.73389
42, 0, 1337.57764
43, 0, 1337.40515
44, 0, 1337.21277
45, 0, 1337.00134
46, 0, 1336.77380
47, 0, 1336.53223
48, 0, 1336.27783
49, 0, 1336.01050
50, 0, 1335.72864
51, 0, 1335.43005
52, 0, 1335.11121
53, 0, 1334.76782
54, 0, 1334.39404
55, 0, 1333.98242
56, 0, 1333.52393
57, 0, 1333.00806
58, 0, 1332.42395
59, 0, 1331.76257
60, 0, 1331.02063
61, 0, 1330.19714
62, 0, 1329.29138
63, 0, 1328.30127
64, 0, 1327.22327
65, 0, 1326.05005
66, 0, 1324.77283
67, 0, 1323.38269
68, 0, 1321.87256
69, 0, 1320.24048
70, 0, 1318.49414
71, 0, 1316.64636
72, 0, 1314.71082
73, 0, 1312.70007
74, 0, 1310.62390
75, 0, 1308.48767
76, 0, 1306.29358
77, 0, 1304.04224
78, 0, 1301.73389
79, 0, 1299.37024
80, 0, 1296.95679
81, 0, 1294.50024
82, 0, 1292.00671
83, 0, 1289.48132
84, 0, 1286.92834
85, 0, 1284.35278
86, 0, 1281.75903
87, 0, 1279.15015
88, 0, 1276.52820
89, 0, 1273.89465
90, 0, 1271.25281
91, 0, 1268.60522
92, 0, 1265.95349
93, 0, 1263.29822
94, 0, 1260.64148
95, 0, 1257.98889
96, 0, 1255.34741
97, 0, 1252.72290
98, 0, 1250.12061
99, 0, 1247.54565
100, 0, 1245.00537
101, 0, 1242.50696
102, 0, 1240.05688
103, 0, 1237.66150
104, 0, 1235.32874
105, 0, 1233.07153
106, 0, 1230.90381
107, 0, 1228.83838
108, 0, 1226.88977
109, 0, 1225.08215
110, 0, 1223.46069
111, 0, 1222.08459
112, 0, 1221.01807
113, 0, 1220.32043
114, 0, 1220.02319
115, 0, 1220.10168
116, 0, 1220.50769
117, 0, 1221.19507
118, 0, 1222.12756
119, 0, 1223.27393
120, 0, 1224.59851
121, 0, 1226.06799
122, 0, 1227.65747
123, 0, 1229.34973
124, 0, 1231.13379
125, 0, 1233.00183
126, 0, 1234.94861
127, 0, 1236.97156
128, 0, 1239.06934
129, 0, 1241.23840
130, 0, 1243.46948
131, 0, 1245.75061
132, 0, 1248.06995
133, 0, 1250.41614
134, 0, 1252.77734
135, 0, 1255.13916
136, 0, 1257.48633
137, 0, 1259.80420
138, 0, 1262.07922
139, 0, 1264.30151
140, 0, 1266.46582
141, 0, 1268.56958
142, 0, 1270.61060
143, 0, 1272.58789
144, 0, 1274.50195
145, 0, 1276.35730
146, 0, 1278.16077
147, 0, 1279.92029
148, 0, 1281.64844
149, 0, 1283.37073
150, 0, 1285.13550
151, 0, 1287.00745
152, 0, 1289.05969
153, 0, 1291.36169
154, 0, 1293.95435
155, 0, 1296.82019
156, 0, 1299.91614
157, 0, 1303.19934
158, 0, 1306.63403
159, 0, 1310.18750
160, 0, 1313.81824
161, 0, 1317.48389
162, 0, 1321.14734
163, 0, 1324.77966
164, 0, 1328.36462
165, 0, 1331.90369
166, 0, 1335.40759
167, 0, 1338.89026
168, 0, 1342.36292
169, 0, 1345.82874
170, 0, 1349.27747
171, 0, 1352.69067
172, 0, 1356.04785
173, 0, 1359.32739
174, 0, 1362.50671
175, 0, 1365.56030
176, 0, 1368.46423
177, 0, 1371.19934
178, 0, 1373.75269
179, 0, 1376.11377
180, 0, 1378.26917
181, 0, 1380.20862
182, 0, 1381.92871
183, 0, 1383.43152
184, 0, 1384.72021
185, 0, 1385.79395
186, 0, 1386.65356
187, 0, 1387.30676
188, 0, 1387.76758
189, 0, 1388.05139
190, 0, 1388.16479
191, 0, 1388.11475
192, 0, 1387.91394
193, 0, 1387.57983
194, 0, 1387.13000
195, 0, 1386.57617
196, 0, 1385.92639
197, 0, 1385.18774
198, 0, 1384.36633
199, 0, 1383.46924
200, 0, 1382.50439
201, 0, 1381.48022
202, 0, 1380.40503
203, 0, 1379.28833
204, 0, 1378.14258
205, 0, 1376.98694
206, 0, 1375.84497
207, 0, 1374.74219
208, 0, 1373.70410
209, 0, 1372.75183
210, 0, 1371.89612
0, 1, 1338.06775
0.99998, 1, 1338.08508
1.99997, 1, 1338.09204
3.00003, 1, 1338.08606
4.00002, 1, 1338.06494
5, 1, 1338.03418
5.99998, 1, 1337.99963
6.99997, 1, 1337.96545
8.00003, 1, 1337.93408
9.00002, 1, 1337.90735
10, 1, 1337.88770
11, 1, 1337.87646
12, 1, 1337.87439
13, 1, 1337.88025
14, 1, 1337.89270
15, 1, 1337.91394
16, 1, 1337.94556
17, 1, 1337.98828
18, 1, 1338.04114
19, 1, 1338.10278
20, 1, 1338.17200
21, 1, 1338.24622
22, 1, 1338.32104
23, 1, 1338.39014
24, 1, 1338.44702
25, 1, 1338.49548
26, 1, 1338.53870
27, 1, 1338.57666
28, 1, 1338.60620
29, 1, 1338.62280
30, 1, 1338.62732
31, 1, 1338.61951
32, 1, 1338.59546
33, 1, 1338.54797
34, 1, 1338.47058
35, 1, 1338.37134
36, 1, 1338.25940
37, 1, 1338.14075
38, 1, 1338.01929
39, 1, 1337.89587
40, 1, 1337.77039
41, 1, 1337.64038
42, 1, 1337.50122
43, 1, 1337.34583
44, 1, 1337.16772
45, 1, 1336.97070
46, 1, 1336.75928
47, 1, 1336.53625
48, 1, 1336.30237
49, 1, 1336.05750
50, 1, 1335.79980
51, 1, 1335.52686
52, 1, 1335.23535
53, 1, 1334.92126
54, 1, 1334.57947
55, 1, 1334.20300
56, 1, 1333.78271
57, 1, 1333.30737
58, 1, 1332.76343
59, 1, 1332.13745
60, 1, 1331.42798
61, 1, 1330.63477
62, 1, 1329.75598
63, 1, 1328.78882
64, 1, 1327.72974
65, 1, 1326.56934
66, 1, 1325.29749
67, 1, 1323.90417
68, 1, 1322.37952
69, 1, 1320.71765
70, 1, 1318.93250
71, 1, 1317.04126
72, 1, 1315.06030
73, 1, 1313.00476
74, 1, 1310.88647
75, 1, 1308.71008
76, 1, 1306.47717
77, 1, 1304.18774
78, 1, 1301.84058
79, 1, 1299.43494
80, 1, 1296.97937
81, 1, 1294.48242
82, 1, 1291.95081
83, 1, 1289.38879
84, 1, 1286.79944
85, 1, 1284.18848
86, 1, 1281.56067
87, 1, 1278.91858
88, 1, 1276.26294
89, 1, 1273.59363
90, 1, 1270.91504
91, 1, 1268.23108
92, 1, 1265.54272
93, 1, 1262.84900
94, 1, 1260.14832
95, 1, 1257.44922
96, 1, 1254.76001
97, 1, 1252.08655
98, 1, 1249.43213
99, 1, 1246.80005
100, 1, 1244.19958
101, 1, 1241.63989
102, 1, 1239.12854
103, 1, 1236.67163
104, 1, 1234.27747
105, 1, 1231.96704
106, 1, 1229.76135
107, 1, 1227.67603
108, 1, 1225.72046
109, 1, 1223.90759
110, 1, 1222.28955
111, 1, 1220.92847
112, 1, 1219.89233
113, 1, 1219.25659
114, 1, 1219.07874
115, 1, 1219.29321
116, 1, 1219.82361
117, 1, 1220.61389
118, 1, 1221.63147
119, 1, 1222.85632
120, 1, 1224.24500
121, 1, 1225.76135
122, 1, 1227.38293
123, 1, 1229.09790
124, 1, 1230.90112
125, 1, 1232.78613
126, 1, 1234.74939
127, 1, 1236.79028
128, 1, 1238.91125
129, 1, 1241.11267
130, 1, 1243.38135
131, 1, 1245.70190
132, 1, 1248.06104
133, 1, 1250.44763
134, 1, 1252.85095
135, 1, 1255.25403
136, 1, 1257.63989
137, 1, 1259.99207
138, 1, 1262.29553
139, 1, 1264.53760
140, 1, 1266.71594
141, 1, 1268.82983
142, 1, 1270.87781
143, 1, 1272.85803
144, 1, 1274.77002
145, 1, 1276.62219
146, 1, 1278.42407
147, 1, 1280.18335
148, 1, 1281.90588
149, 1, 1283.60608
150, 1, 1285.33911
151, 1, 1287.17493
152, 1, 1289.19397
153, 1, 1291.48743
154, 1, 1294.12781
155, 1, 1297.05945
156, 1, 1300.21265
157, 1, 1303.53674
158, 1, 1307.00256
159, 1, 1310.58997
160, 1, 1314.25037
161, 1, 1317.93823
162, 1, 1321.61633
163, 1, 1325.25476
164, 1, 1328.83423
165, 1, 1332.36670
166, 1, 1335.87097
167, 1, 1339.36658
168, 1, 1342.87122
169, 1, 1346.39502
170, 1, 1349.92065
171, 1, 1353.42395
172, 1, 1356.88062
173, 1, 1360.26819
174, 1, 1363.56335
175, 1, 1366.73267
176, 1, 1369.74438
177, 1, 1372.57410
178, 1, 1375.20801
179, 1, 1377.64026
180, 1, 1379.85144
181, 1, 1381.83044
182, 1, 1383.57703
183, 1, 1385.09924
184, 1, 1386.40588
185, 1, 1387.48743
186, 1, 1388.33630
187, 1, 1388.95581
188, 1, 1389.36279
189, 1, 1389.58154
190, 1, 1389.61121
191, 1, 1389.45789
192, 1, 1389.14062
193, 1, 1388.68726
194, 1, 1388.12622
195, 1, 1387.46948
196, 1, 1386.72510
197, 1, 1385.90015
198, 1, 1385.00049
199, 1, 1384.03149
200, 1, 1383.00134
201, 1, 1381.91748
202, 1, 1380.78589
203, 1, 1379.61255
204, 1, 1378.40601
205, 1, 1377.18713
206, 1, 1375.98145
207, 1, 1374.81702
208, 1, 1373.72363
209, 1, 1372.72827
210, 1, 1371.83667
0, 2.00001, 1337.91870
0.99998, 2.00001, 1337.93860
1.99997, 2.00001, 1337.94861
3.00003, 2.00001, 1337.94495
4.00002, 2.00001, 1337.91895
5, 2.00001, 1337.88232
5.99998, 2.00001, 1337.84253
6.99997, 2.00001, 1337.80359
8.00003, 2.00001, 1337.76770
9.00002, 2.00001, 1337.73547
10, 2.00001, 1337.71033
11, 2.00001, 1337.69495
12, 2.00001, 1337.68982
13, 2.00001, 1337.69373
14, 2.00001, 1337.70203
15, 2.00001, 1337.71985
16, 2.00001, 1337.74927
17, 2.00001, 1337.79016
18, 2.00001, 1337.84143
19, 2.00001, 1337.90100
20, 2.00001, 1337.96838
21, 2.00001, 1338.04236
22, 2.00001, 1338.11902
23, 2.00001, 1338.19031
24, 2.00001, 1338.24268
25, 2.00001, 1338.28796
26, 2.00001, 1338.33179
27, 2.00001, 1338.37390
28, 2.00001, 1338.40955
29, 2.00001, 1338.42859
30, 2.00001, 1338.43738
31, 2.00001, 1338.43713
32, 2.00001, 1338.42395
33, 2.00001, 1338.38721
34, 2.00001, 1338.30981
35, 2.00001, 1338.20996
36, 2.00001, 1338.10022
37, 2.00001, 1337.98706
38, 2.00001, 1337.87354
39, 2.00001, 1337.76038
40, 2.00001, 1337.64795
41, 2.00001, 1337.53430
42, 2.00001, 1337.41467
43, 2.00001, 1337.27991
44, 2.00001, 1337.11597
45, 2.00001, 1336.93408
46, 2.00001, 1336.74072
47, 2.00001, 1336.53833
48, 2.00001, 1336.32764
49, 2.00001, 1336.10767
50, 2.00001, 1335.87659
51, 2.00001, 1335.63184
52, 2.00001, 1335.37012
53, 2.00001, 1335.08801
54, 2.00001, 1334.78113
55, 2.00001, 1334.44287
56, 2.00001, 1334.06470
57, 2.00001, 1333.63550
58, 2.00001, 1333.13867
59, 2.00001, 1332.55115
60, 2.00001, 1331.87842
61, 2.00001, 1331.12048
62, 2.00001, 1330.27283
63, 2.00001, 1329.33154
64, 2.00001, 1328.29456
65, 2.00001, 1327.14844
66, 2.00001, 1325.88232
67, 2.00001, 1324.48633
68, 2.00001, 1322.94739
69, 2.00001, 1321.24902
70, 2.00001, 1319.41821
71, 2.00001, 1317.47766
72, 2.00001, 1315.44556
73, 2.00001, 1313.33899
74, 2.00001, 1311.17456
75, 2.00001, 1308.95374
76, 2.00001, 1306.67773
77, 2.00001, 1304.34680
78, 2.00001, 1301.95776
79, 2.00001, 1299.50403
80, 2.00001, 1297.00073
81, 2.00001, 1294.45911
82, 2.00001, 1291.88599
83, 2.00001, 1289.28467
84, 2.00001, 1286.65454
85, 2.00001, 1284.00439
86, 2.00001, 1281.33936
87, 2.00001, 1278.66162
88, 2.00001, 1275.96985
89, 2.00001, 1273.26013
90, 2.00001, 1270.54065
91, 2.00001, 1267.81653
92, 2.00001, 1265.08899
93, 2.00001, 1262.35449
94, 2.00001, 1259.60413
95, 2.00001, 1256.85315
96, 2.00001, 1254.11169
97, 2.00001, 1251.38501
98, 2.00001, 1248.67407
99, 2.00001, 1245.97742
100, 2.00001, 1243.30884
101, 2.00001, 1240.67993
102, 2.00001, 1238.09949
103, 2.00001, 1235.57312
104, 2.00001, 1233.10413
105, 2.00001, 1230.72876
106, 2.00001, 1228.47791
107, 2.00001, 1226.37219
108, 2.00001, 1224.41638
109, 2.00001, 1222.59680
110, 2.00001, 1220.98657
111, 2.00001, 1219.64746
112, 2.00001, 1218.64270
113, 2.00001, 1218.06433
114, 2.00001, 1218.04382
115, 2.00001, 1218.42432
116, 2.00001, 1219.09644
117, 2.00001, 1219.99731
118, 2.00001, 1221.10132
119, 2.00001, 1222.41565
120, 2.00001, 1223.87427
121, 2.00001, 1225.43823
122, 2.00001, 1227.09009
123, 2.00001, 1228.82556
124, 2.00001, 1230.64771
125, 2.00001, 1232.55005
126, 2.00001, 1234.52991
127, 2.00001, 1236.58862
128, 2.00001, 1238.73267
129, 2.00001, 1240.97229
130, 2.00001, 1243.28430
131, 2.00001, 1245.64929
132, 2.00001, 1248.05249
133, 2.00001, 1250.48303
134, 2.00001, 1252.93420
135, 2.00001, 1255.38379
136, 2.00001, 1257.81250
137, 2.00001, 1260.20337
138, 2.00001, 1262.53906
139, 2.00001, 1264.80127
140, 2.00001, 1266.99365
141, 2.00001, 1269.11792
142, 2.00001, 1271.17346
143, 2.00001, 1273.15710
144, 2.00001, 1275.06348
145, 2.00001, 1276.90967
146, 2.00001, 1278.70959
147, 2.00001, 1280.47192
148, 2.00001, 1282.19592
149, 2.00001, 1283.87085
150, 2.00001, 1285.57117
151, 2.00001, 1287.36865
152, 2.00001, 1289.34436
153, 2.00001, 1291.61243
154, 2.00001, 1294.32874
155, 2.00001, 1297.34619
156, 2.00001, 1300.56458
157, 2.00001, 1303.92871
158, 2.00001, 1307.41895
159, 2.00001, 1311.04529
160, 2.00001, 1314.73706
161, 2.00001, 1318.44556
162, 2.00001, 1322.13745
163, 2.00001, 1325.78284
164, 2.00001, 1329.34924
165, 2.00001, 1332.86975
166, 2.00001, 1336.37158
167, 2.00001, 1339.87830
168, 2.00001, 1343.41443
169, 2.00001, 1347.00635
170, 2.00001, 1350.62012
171, 2.00001, 1354.22461
172, 2.00001, 1357.79236
173, 2.00001, 1361.30005
174, 2.00001, 1364.72888
175, 2.00001, 1368.03186
176, 2.00001, 1371.16748
177, 2.00001, 1374.10376
178, 2.00001, 1376.82458
179, 2.00001, 1379.33850
180, 2.00001, 1381.61060
181, 2.00001, 1383.63025
182, 2.00001, 1385.40234
183, 2.00001, 1386.94287
184, 2.00001, 1388.27576
185, 2.00001, 1389.37231
186, 2.00001, 1390.21436
187, 2.00001, 1390.79773
188, 2.00001, 1391.14050
189, 2.00001, 1391.29138
190, 2.00001, 1391.22656
191, 2.00001, 1390.95288
192, 2.00001, 1390.49878
193, 2.00001, 1389.90540
194, 2.00001, 1389.22021
195, 2.00001, 1388.44873
196, 2.00001, 1387.59863
197, 2.00001, 1386.67834
198, 2.00001, 1385.69324
199, 2.00001, 1384.64526
200, 2.00001, 1383.54419
201, 2.00001, 1382.39624
202, 2.00001, 1381.20496
203, 2.00001, 1379.97205
204, 2.00001, 1378.69788
205, 2.00001, 1377.40894
206, 2.00001, 1376.13245
207, 2.00001, 1374.89783
208, 2.00001, 1373.74011
209, 2.00001, 1372.70068
210, 2.00001, 1371.77148
0, 2.99999, 1337.75488
0.99998, 2.99999, 1337.77576
1.99997, 2.99999, 1337.78821
3.00003, 2.99999, 1337.78821
4.00002, 2.99999, 1337.75537
5, 2.99999, 1337.71313
5.99998, 2.99999, 1337.66870
6.99997, 2.99999, 1337.62549
8.00003, 2.99999, 1337.58521
9.00002, 2.99999, 1337.54626
10, 2.99999, 1337.51477
11, 2.99999, 1337.49365
12, 2.99999, 1337.48474
13, 2.99999, 1337.48706
14, 2.99999, 1337.49048
15, 2.99999, 1337.50549
16, 2.99999, 1337.53357
17, 2.99999, 1337.57336
18, 2.99999, 1337.62317
19, 2.99999, 1337.67920
20, 2.99999, 1337.74280
21, 2.99999, 1337.81396
22, 2.99999, 1337.89038
23, 2.99999, 1337.96533
24, 2.99999, 1338.01025
25, 2.99999, 1338.05237
26, 2.99999, 1338.09729
27, 2.99999, 1338.14429
28, 2.99999, 1338.18811
29, 2.99999, 1338.20789
30, 2.99999, 1338.22070
31, 2.99999, 1338.22791
32, 2.99999, 1338.22595
33, 2.99999, 1338.20410
34, 2.99999, 1338.12378
35, 2.99999, 1338.02502
36, 2.99999, 1337.91968
37, 2.99999, 1337.81348
38, 2.99999, 1337.70935
39, 2.99999, 1337.60681
40, 2.99999, 1337.50757
41, 2.99999, 1337.41016
42, 2.99999, 1337.31067
43, 2.99999, 1337.20044
44, 2.99999, 1337.05005
45, 2.99999, 1336.88599
46, 2.99999, 1336.71423
47, 2.99999, 1336.53613
48, 2.99999, 1336.35132
49, 2.99999, 1336.15918
50, 2.99999, 1335.95715
51, 2.99999, 1335.74292
52, 2.99999, 1335.51331
53, 2.99999, 1335.26477
54, 2.99999, 1334.99475
55, 2.99999, 1334.69604
56, 2.99999, 1334.36182
57, 2.99999, 1333.98206
58, 2.99999, 1333.54041
59, 2.99999, 1332.99524
60, 2.99999, 1332.36768
61, 2.99999, 1331.65405
62, 2.99999, 1330.84546
63, 2.99999, 1329.93372
64, 2.99999, 1328.92212
65, 2.99999, 1327.78918
66, 2.99999, 1326.52551
67, 2.99999, 1325.12292
68, 2.99999, 1323.56982
69, 2.99999, 1321.82629
70, 2.99999, 1319.94556
71, 2.99999, 1317.95203
72, 2.99999, 1315.86450
73, 2.99999, 1313.70056
74, 2.99999, 1311.48560
75, 2.99999, 1309.21399
76, 2.99999, 1306.88843
77, 2.99999, 1304.51013
78, 2.99999, 1302.07654
79, 2.99999, 1299.56799
80, 2.99999, 1297.01282
81, 2.99999, 1294.42273
82, 2.99999, 1291.80481
83, 2.99999, 1289.16199
84, 2.99999, 1286.48718
85, 2.99999, 1283.79492
86, 2.99999, 1281.09009
87, 2.99999, 1278.37402
88, 2.99999, 1275.64453
89, 2.99999, 1272.88953
90, 2.99999, 1270.12488
91, 2.99999, 1267.35620
92, 2.99999, 1264.58545
93, 2.99999, 1261.80908
94, 2.99999, 1259.00269
95, 2.99999, 1256.19629
96, 2.99999, 1253.39917
97, 2.99999, 1250.61523
98, 2.99999, 1247.84412
99, 2.99999, 1245.07422
100, 2.99999, 1242.32898
101, 2.99999, 1239.62085
102, 2.99999, 1236.95984
103, 2.99999, 1234.35339
104, 2.99999, 1231.79028
105, 2.99999, 1229.33289
106, 2.99999, 1227.02209
107, 2.99999, 1224.88879
108, 2.99999, 1222.94373
109, 2.99999, 1221.12231
110, 2.99999, 1219.54590
111, 2.99999, 1218.26501
112, 2.99999, 1217.32349
113, 2.99999, 1216.80078
114, 2.99999, 1216.98889
115, 2.99999, 1217.55261
116, 2.99999, 1218.37524
117, 2.99999, 1219.39319
118, 2.99999, 1220.57874
119, 2.99999, 1221.99121
120, 2.99999, 1223.51538
121, 2.99999, 1225.11877
122, 2.99999, 1226.79333
123, 2.99999, 1228.54187
124, 2.99999, 1230.38098
125, 2.99999, 1232.29907
126, 2.99999, 1234.29553
127, 2.99999, 1236.37280
128, 2.99999, 1238.53870
129, 2.99999, 1240.82324
130, 2.99999, 1243.18311
131, 2.99999, 1245.59741
132, 2.99999, 1248.04956
133, 2.99999, 1250.52710
134, 2.99999, 1253.03198
135, 2.99999, 1255.53101
136, 2.99999, 1258.00488
137, 2.99999, 1260.43677
138, 2.99999, 1262.80835
139, 2.99999, 1265.08960
140, 2.99999, 1267.29614
141, 2.99999, 1269.43054
142, 2.99999, 1271.49255
143, 2.99999, 1273.47937
144, 2.99999, 1275.37439
145, 2.99999, 1277.20959
146, 2.99999, 1279.00281
147, 2.99999, 1280.76770
148, 2.99999, 1282.50562
149, 2.99999, 1284.15820
150, 2.99999, 1285.84375
151, 2.99999, 1287.62708
152, 2.99999, 1289.57605
153, 2.99999, 1291.80103
154, 2.99999, 1294.63110
155, 2.99999, 1297.73877
156, 2.99999, 1301.01855
157, 2.99999, 1304.41736
158, 2.99999, 1307.91675
159, 2.99999, 1311.58264
160, 2.99999, 1315.29395
161, 2.99999, 1319.00830
162, 2.99999, 1322.70190
163, 2.99999, 1326.35156
164, 2.99999, 1329.89355
165, 2.99999, 1333.40027
166, 2.99999, 1336.90149
167, 2.99999, 1340.42114
168, 2.99999, 1343.98645
169, 2.99999, 1347.65771
170, 2.99999, 1351.36816
171, 2.99999, 1355.08386
172, 2.99999, 1358.77490
173, 2.99999, 1362.41467
174, 2.99999, 1365.99719
175, 2.99999, 1369.45386
176, 2.99999, 1372.73547
177, 2.99999, 1375.79761
178, 2.99999, 1378.61206
179, 2.99999, 1381.21704
180, 2.99999, 1383.54785
181, 2.99999, 1385.60486
182, 2.99999, 1387.40210
183, 2.99999, 1388.95947
184, 2.99999, 1390.33142
185, 2.99999, 1391.45435
186, 2.99999, 1392.30164
187, 2.99999, 1392.85693
188, 2.99999, 1393.12634
189, 2.99999, 1393.20667
190, 2.99999, 1393.02649
191, 2.99999, 1392.60632
192, 2.99999, 1391.98999
193, 2.99999, 1391.23059
194, 2.99999, 1390.40613
195, 2.99999, 1389.50403
196, 2.99999, 1388.53479
197, 2.99999, 1387.50879
198, 2.99999, 1386.43213
199, 2.99999, 1385.29956
200, 2.99999, 1384.12415
