x, y, z
0, 0, 1338.49805
0.99998, 0, 1338.50903
1.99997, 0, 1338.50928
3.00003, 0, 1338.49780
4.00002, 0, 1338.47461
5, 0, 1338.44287
5.99998, 0, 1338.40674
6.99997, 0, 1338.36987
8.00003, 0, 1338.33496
9.00002, 0, 1338.30383
10, 0, 1338.27832
11, 0, 1338.25964
12, 0, 1338.24817
13, 0, 1338.24341
14, 0, 1338.24524
15, 0, 1338.25525
16, 0, 1338.27502
17, 0, 1338.30591
18, 0, 1338.34790
19, 0, 1338.40015
20, 0, 1338.46057
21, 0, 1338.52588
22, 0, 1338.59131
23, 0, 1338.65149
24, 0, 1338.70276
25, 0, 1338.74512
26, 0, 1338.77966
27, 0, 1338.80627
28, 0, 1338.82336
29, 0, 1338.82849
30, 0, 1338.82080
31, 0, 1338.79919
32, 0, 1338.76074
33, 0, 1338.70142
34, 0, 1338.61938
35, 0, 1338.51831
36, 0, 1338.40393
37, 0, 1338.28101
38, 0, 1338.15283
39, 0, 1338.02039
40, 0, 1337.88306
41, 0, 1337.73840
42, 0, 1337.58215
43, 0, 1337.40967
44, 0, 1337.21716
45, 0, 1337.00586
46, 0, 1336.77832
47, 0, 1336.53674
48, 0, 1336.28235
49, 0, 1336.01501
50, 0, 1335.73328
51, 0, 1335.43457
52, 0, 1335.11584
53, 0, 1334.77234
54, 0, 1334.39856
55, 0, 1333.98694
56, 0, 1333.52856
57, 0, 1333.01270
58, 0, 1332.42847
59, 0, 1331.76721
60, 0, 1331.02527
61, 0, 1330.20178
62, 0, 1329.29590
63, 0, 1328.30591
64, 0, 1327.22778
65, 0, 1326.05457
66, 0, 1324.77722
67, 0, 1323.38708
68, 0, 1321.87695
69, 0, 1320.24487
70, 0, 1318.49866
71, 0, 1316.65088
72, 0, 1314.71521
73, 0, 1312.70447
74, 0, 1310.62842
75, 0, 1308.49219
76, 0, 1306.29797
77, 0, 1304.04675
78, 0, 1301.73840
79, 0, 1299.37476
80, 0, 1296.96130
81, 0, 1294.50476
82, 0, 1292.01123
83, 0, 1289.48584
84, 0, 1286.93298
85, 0, 1284.35742
86, 0, 1281.76379
87, 0, 1279.15491
88, 0, 1276.53296
89, 0, 1273.89954
90, 0, 1271.25769
91, 0, 1268.61011
92, 0, 1265.95825
93, 0, 1263.30310
94, 0, 1260.64624
95, 0, 1257.99353
96, 0, 1255.35168
97, 0, 1252.72656
98, 0, 1250.12329
99, 0, 1247.54700
100, 0, 1245.00427
101, 0, 1242.50195
102, 0, 1240.04614
103, 0, 1237.64258
104, 0, 1235.29907
105, 0, 1233.02966
106, 0, 1230.84949
107, 0, 1228.77295
108, 0, 1226.81665
109, 0, 1225.00842
110, 0, 1223.40051
111, 0, 1222.06104
112, 0, 1221.06543
113, 0, 1220.48328
114, 0, 1220.35059
115, 0, 1220.63513
116, 0, 1221.27600
117, 0, 1222.21411
118, 0, 1223.40271
119, 0, 1224.80408
120, 0, 1226.37976
121, 0, 1228.09705
122, 0, 1229.93286
123, 0, 1231.87280
124, 0, 1233.90784
125, 0, 1236.02942
126, 0, 1238.23059
127, 0, 1240.50720
128, 0, 1242.85657
129, 0, 1245.27380
130, 0, 1247.74756
131, 0, 1250.26379
132, 0, 1252.80908
133, 0, 1255.37024
134, 0, 1257.93372
135, 0, 1260.48267
136, 0, 1262.99878
137, 0, 1265.46484
138, 0, 1267.86511
139, 0, 1270.18774
140, 0, 1272.42676
141, 0, 1274.57922
142, 0, 1276.64282
143, 0, 1278.61658
144, 0, 1280.50220
145, 0, 1282.30676
146, 0, 1284.04065
147, 0, 1285.71521
148, 0, 1287.34656
149, 0, 1288.96338
150, 0, 1290.61768
151, 0, 1292.37854
152, 0, 1294.32300
153, 0, 1296.52380
154, 0, 1299.02454
155, 0, 1301.80676
156, 0, 1304.82593
157, 0, 1308.03699
158, 0, 1311.40356
159, 0, 1314.89209
160, 0, 1318.46167
161, 0, 1322.07104
162, 0, 1325.68457
163, 0, 1329.27490
164, 0, 1332.82703
165, 0, 1336.34180
166, 0, 1339.82886
167, 0, 1343.30066
168, 0, 1346.76648
169, 0, 1350.22742
170, 0, 1353.66956
171, 0, 1357.07080
172, 0, 1360.40613
173, 0, 1363.64978
174, 0, 1366.77405
175, 0, 1369.74805
176, 0, 1372.54260
177, 0, 1375.13525
178, 0, 1377.51135
179, 0, 1379.66138
180, 0, 1381.57410
181, 0, 1383.24329
182, 0, 1384.67151
183, 0, 1385.86829
184, 0, 1386.84412
185, 0, 1387.60437
186, 0, 1388.15503
187, 0, 1388.50818
188, 0, 1388.68225
189, 0, 1388.69580
190, 0, 1388.55811
191, 0, 1388.27808
192, 0, 1387.86877
193, 0, 1387.34729
194, 0, 1386.73047
195, 0, 1386.02954
196, 0, 1385.25208
197, 0, 1384.40381
198, 0, 1383.48950
199, 0, 1382.51379
200, 0, 1381.48340
201, 0, 1380.40540
202, 0, 1379.28699
203, 0, 1378.13623
204, 0, 1376.96460
205, 0, 1375.78979
206, 0, 1374.63391
207, 0, 1373.52100
208, 0, 1372.47522
209, 0, 1371.51611
210, 0, 1370.65454
0, 1, 1338.35718
0.99998, 1, 1338.37048
1.99997, 1, 1338.37317
3.00003, 1, 1338.36243
4.00002, 1, 1338.33606
5, 1, 1338.29956
5.99998, 1, 1338.25867
6.99997, 1, 1338.21753
8.00003, 1, 1338.17834
9.00002, 1, 1338.14258
10, 1, 1338.11267
11, 1, 1338.09070
12, 1, 1338.07678
13, 1, 1338.06995
14, 1, 1338.06873
15, 1, 1338.07581
16, 1, 1338.09326
17, 1, 1338.12231
18, 1, 1338.16296
19, 1, 1338.21423
20, 1, 1338.27429
21, 1, 1338.34021
22, 1, 1338.40723
