x, y, z
0, 0, 1343.88794
0.99998, 0, 1343.74133
1.99997, 0, 1343.59229
3.00003, 0, 1343.43933
4.00002, 0, 1343.28149
5, 0, 1343.11938
5.99998, 0, 1342.95325
6.99997, 0, 1342.78247
8.00003, 0, 1342.60547
9.00002, 0, 1342.42114
10, 0, 1342.23132
11, 0, 1342.03845
12, 0, 1341.84387
13, 0, 1341.64783
14, 0, 1341.45068
15, 0, 1341.25464
16, 0, 1341.06201
17, 0, 1340.87415
18, 0, 1340.69141
19, 0, 1340.51367
20, 0, 1340.34192
21, 0, 1340.17688
22, 0, 1340.01831
23, 0, 1339.86499
24, 0, 1339.71606
25, 0, 1339.57153
26, 0, 1339.43213
27, 0, 1339.29712
28, 0, 1339.16516
29, 0, 1339.03516
30, 0, 1338.90759
31, 0, 1338.78308
32, 0, 1338.66174
33, 0, 1338.54211
34, 0, 1338.42322
35, 0, 1338.30505
36, 0, 1338.18750
37, 0, 1338.06946
38, 0, 1337.94897
39, 0, 1337.82385
40, 0, 1337.69312
41, 0, 1337.55542
42, 0, 1337.40845
43, 0, 1337.24939
44, 0, 1337.07568
45, 0, 1336.88806
46, 0, 1336.68787
47, 0, 1336.47607
48, 0, 1336.25244
49, 0, 1336.01562
50, 0, 1335.76440
51, 0, 1335.49646
52, 0, 1335.20874
53, 0, 1334.89673
54, 0, 1334.55566
55, 0, 1334.17981
56, 0, 1333.76233
57, 0, 1333.29504
58, 0, 1332.76880
59, 0, 1332.17566
60, 0, 1331.51184
61, 0, 1330.77466
62, 0, 1329.96143
63, 0, 1329.06909
64, 0, 1328.09546
65, 0, 1327.03979
66, 0, 1325.90295
67, 0, 1324.68604
68, 0, 1323.39197
69, 0, 1322.02905
70, 0, 1320.61475
71, 0, 1319.17126
72, 0, 1317.72144
73, 0, 1316.28467
74, 0, 1314.87305
75, 0, 1313.48682
76, 0, 1312.11853
77, 0, 1310.75806
78, 0, 1309.39417
79, 0, 1308.01843
80, 0, 1306.62769
81, 0, 1305.22095
82, 0, 1303.79724
83, 0, 1302.35437
84, 0, 1300.89075
85, 0, 1299.40674
86, 0, 1297.90222
87, 0, 1296.37524
88, 0, 1294.82349
89, 0, 1293.25098
90, 0, 1291.67542
91, 0, 1290.12146
92, 0, 1288.61487
93, 0, 1287.18054
94, 0, 1285.84253
95, 0, 1284.62439
96, 0, 1283.55408
97, 0, 1282.66467
98, 0, 1281.99048
99, 0, 1281.54822
100, 0, 1281.31360
101, 0, 1281.24670
102, 0, 1281.31189
103, 0, 1281.48389
104, 0, 1281.74683
105, 0, 1282.09106
106, 0, 1282.51343
107, 0, 1283.01721
108, 0, 1283.60999
109, 0, 1284.29797
110, 0, 1285.07837
111, 0, 1285.94824
112, 0, 1286.90942
113, 0, 1287.96912
114, 0, 1289.13403
115, 0, 1290.39966
116, 0, 1291.76221
117, 0, 1293.22571
118, 0, 1294.80249
119, 0, 1296.50830
120, 0, 1298.35327
121, 0, 1300.34985
122, 0, 1302.51331
123, 0, 1304.85132
124, 0, 1307.33533
125, 0, 1309.86511
126, 0, 1312.30457
127, 0, 1314.51465
128, 0, 1316.37659
129, 0, 1317.81726
130, 0, 1318.83459
131, 0, 1319.46558
132, 0, 1319.75940
133, 0, 1319.76904
134, 0, 1319.56104
135, 0, 1319.23596
136, 0, 1318.90723
137, 0, 1318.68555
138, 0, 1318.66724
139, 0, 1318.91846
140, 0, 1319.45361
141, 0, 1320.26660
142, 0, 1321.35132
143, 0, 1322.70386
144, 0, 1324.30420
145, 0, 1326.08850
146, 0, 1327.97852
147, 0, 1329.90259
148, 0, 1331.80444
149, 0, 1333.64026
150, 0, 1335.37268
151, 0, 1336.97351
152, 0, 1338.42590
153, 0, 1339.72205
154, 0, 1340.85803
155, 0, 1341.82861
156, 0, 1342.63110
157, 0, 1343.26880
158, 0, 1343.75098
159, 0, 1344.08899
160, 0, 1344.29089
161, 0, 1344.36621
162, 0, 1344.33057
163, 0, 1344.20410
164, 0, 1344.00769
165, 0, 1343.75696
166, 0, 1343.46619
167, 0, 1343.15100
168, 0, 1342.82751
169, 0, 1342.50830
170, 0, 1342.19739
171, 0, 1341.89392
172, 0, 1341.59656
173, 0, 1341.30420
174, 0, 1341.01746
175, 0, 1340.73889
176, 0, 1340.47205
177, 0, 1340.22083
178, 0, 1339.98828
179, 0, 1339.77637
180, 0, 1339.58472
181, 0, 1339.41150
182, 0, 1339.25378
183, 0, 1339.10828
184, 0, 1338.97388
185, 0, 1338.85376
186, 0, 1338.75293
187, 0, 1338.67578
188, 0, 1338.62476
189, 0, 1338.60071
190, 0, 1338.60291
191, 0, 1338.62830
192, 0, 1338.67212
193, 0, 1338.72827
194, 0, 1338.79224
195, 0, 1338.86389
196, 0, 1338.94482
197, 0, 1339.03516
198, 0, 1339.13318
199, 0, 1339.23657
200, 0, 1339.34448
201, 0, 1339.45569
202, 0, 1339.56702
203, 0, 1339.67407
204, 0, 1339.77271
205, 0, 1339.86267
206, 0, 1339.94446
207, 0, 1340.01672
208, 0, 1340.07727
209, 0, 1340.12341
210, 0, 1340.15405
0, 1, 1343.76367
0.99998, 1, 1343.61694
1.99997, 1, 1343.46729
3.00003, 1, 1343.31287
4.00002, 1, 1343.15125
5, 1, 1342.98486
5.99998, 1, 1342.81543
6.99997, 1, 1342.64246
8.00003, 1, 1342.46289
9.00002, 1, 1342.27356
10, 1, 1342.07861
11, 1, 1341.88220
12, 1, 1341.68591
13, 1, 1341.48853
14, 1, 1341.28833
15, 1, 1341.08936
16, 1, 1340.89514
17, 1, 1340.70715
18, 1, 1340.52466
19, 1, 1340.34631
20, 1, 1340.17432
21, 1, 1340.01025
22, 1, 1339.85376
23, 1, 1339.70276
24, 1, 1339.55469
25, 1, 1339.41138
26, 1, 1339.27417
27, 1, 1339.14270
28, 1, 1339.01453
29, 1, 1338.88684
30, 1, 1338.76184
31, 1, 1338.64136
32, 1, 1338.52539
33, 1, 1338.41162
34, 1, 1338.29785
35, 1, 1338.18518
36, 1, 1338.07483
37, 1, 1337.96558
38, 1, 1337.85461
39, 1, 1337.73853
40, 1, 1337.61768
41, 1, 1337.49194
42, 1, 1337.35901
43, 1, 1337.21436
44, 1, 1337.05334
45, 1, 1336.87878
46, 1, 1336.69348
47, 1, 1336.49841
48, 1, 1336.29309
49, 1, 1336.07556
50, 1, 1335.84485
51, 1, 1335.59912
52, 1, 1335.33508
53, 1, 1335.04858
54, 1, 1334.73425
55, 1, 1334.38733
56, 1, 1334.00134
57, 1, 1333.56763
58, 1, 1333.07446
59, 1, 1332.51025
60, 1, 1331.87244
61, 1, 1331.15857
62, 1, 1330.36426
63, 1, 1329.48401
64, 1, 1328.51318
65, 1, 1327.45215
66, 1, 1326.30249
67, 1, 1325.06543
68, 1, 1323.74182
69, 1, 1322.33630
70, 1, 1320.87292
71, 1, 1319.37976
72, 1, 1317.88391
73, 1, 1316.41028
74, 1, 1314.97644
75, 1, 1313.57739
76, 1, 1312.20142
77, 1, 1310.83459
78, 1, 1309.46265
79, 1, 1308.07336
80, 1, 1306.66699
81, 1, 1305.24487
82, 1, 1303.80688
83, 1, 1302.35034
84, 1, 1300.87219
85, 1, 1299.37683
86, 1, 1297.86682
87, 1, 1296.33984
88, 1, 1294.78906
89, 1, 1293.21008
90, 1, 1291.62976
91, 1, 1290.07849
92, 1, 1288.58374
93, 1, 1287.16992
94, 1, 1285.85815
95, 1, 1284.66431
96, 1, 1283.60828
97, 1, 1282.72278
98, 1, 1282.05530
99, 1, 1281.64758
100, 1, 1281.44751
101, 1, 1281.39880
102, 1, 1281.46387
103, 1, 1281.62341
104, 1, 1281.87073
105, 1, 1282.19836
106, 1, 1282.60596
107, 1, 1283.10083
108, 1, 1283.69714
109, 1, 1284.40845
110, 1, 1285.22156
111, 1, 1286.12463
112, 1, 1287.11597
113, 1, 1288.20642
114, 1, 1289.41113
115, 1, 1290.71362
116, 1, 1292.10339
117, 1, 1293.58594
118, 1, 1295.18188
119, 1, 1296.91748
120, 1, 1298.79639
121, 1, 1300.82812
122, 1, 1303.03601
123, 1, 1305.45312
124, 1, 1308.08447
125, 1, 1310.78247
126, 1, 1313.36987
127, 1, 1315.67773
128, 1, 1317.55725
129, 1, 1318.90869
130, 1, 1319.77393
131, 1, 1320.23218
132, 1, 1320.35938
133, 1, 1320.21362
134, 1, 1319.84888
135, 1, 1319.39185
136, 1, 1318.96875
137, 1, 1318.69312
138, 1, 1318.67078
139, 1, 1318.98413
140, 1, 1319.60889
141, 1, 1320.51245
142, 1, 1321.68323
143, 1, 1323.13318
144, 1, 1324.87024
145, 1, 1326.79675
146, 1, 1328.80994
147, 1, 1330.82935
148, 1, 1332.79968
149, 1, 1334.68481
150, 1, 1336.44482
151, 1, 1338.05347
152, 1, 1339.49866
153, 1, 1340.77942
154, 1, 1341.89954
155, 1, 1342.84875
156, 1, 1343.62024
157, 1, 1344.21497
158, 1, 1344.64417
159, 1, 1344.92480
160, 1, 1345.05896
161, 1, 1345.05493
162, 1, 1344.93152
163, 1, 1344.71545
164, 1, 1344.43530
165, 1, 1344.10400
166, 1, 1343.73425
167, 1, 1343.34363
168, 1, 1342.95276
169, 1, 1342.58020
170, 1, 1342.22498
171, 1, 1341.88269
172, 1, 1341.55042
173, 1, 1341.22607
174, 1, 1340.90894
175, 1, 1340.60217
176, 1, 1340.30933
177, 1, 1340.03430
178, 1, 1339.78015
179, 1, 1339.54956
180, 1, 1339.34143
181, 1, 1339.15369
182, 1, 1338.98254
183, 1, 1338.82324
184, 1, 1338.67163
185, 1, 1338.53455
186, 1, 1338.41907
187, 1, 1338.33044
188, 1, 1338.27112
189, 1, 1338.24182
190, 1, 1338.24231
191, 1, 1338.27014
192, 1, 1338.31970
193, 1, 1338.38257
194, 1, 1338.45044
195, 1, 1338.52734
196, 1, 1338.61670
197, 1, 1338.71899
198, 1, 1338.83069
199, 1, 1338.94714
200, 1, 1339.06934
201, 1, 1339.19702
202, 1, 1339.32690
203, 1, 1339.45203
204, 1, 1339.56506
205, 1, 1339.66858
206, 1, 1339.76453
207, 1, 1339.85205
208, 1, 1339.92664
209, 1, 1339.98328
210, 1, 1340.02271
0, 2.00001, 1343.62146
0.99998, 2.00001, 1343.47412
1.99997, 2.00001, 1343.32410
3.00003, 2.00001, 1343.16858
4.00002, 2.00001, 1343.00134
5, 2.00001, 1342.82935
5.99998, 2.00001, 1342.65601
6.99997, 2.00001, 1342.48108
8.00003, 2.00001, 1342.30005
9.00002, 2.00001, 1342.10352
10, 2.00001, 1341.90222
11, 2.00001, 1341.70203
12, 2.00001, 1341.50452
13, 2.00001, 1341.30688
14, 2.00001, 1341.10229
15, 2.00001, 1340.89966
16, 2.00001, 1340.70386
17, 2.00001, 1340.51611
18, 2.00001, 1340.33484
19, 2.00001, 1340.15503
20, 2.00001, 1339.98242
21, 2.00001, 1339.81934
22, 2.00001, 1339.66565
23, 2.00001, 1339.51794
24, 2.00001, 1339.37000
25, 2.00001, 1339.22729
26, 2.00001, 1339.09277
27, 2.00001, 1338.96570
28, 2.00001, 1338.84265
29, 2.00001, 1338.71655
30, 2.00001, 1338.59375
31, 2.00001, 1338.47766
32, 2.00001, 1338.36792
33, 2.00001, 1338.26160
34, 2.00001, 1338.15247
35, 2.00001, 1338.04565
36, 2.00001, 1337.94312
37, 2.00001, 1337.84387
38, 2.00001, 1337.74414
39, 2.00001, 1337.63684
40, 2.00001, 1337.52625
41, 2.00001, 1337.41370
42, 2.00001, 1337.29688
43, 2.00001, 1337.16956
44, 2.00001, 1337.02136
45, 2.00001, 1336.86060
46, 2.00001, 1336.69177
47, 2.00001, 1336.51575
48, 2.00001, 1336.33105
49, 2.00001, 1336.13464
50, 2.00001, 1335.92651
51, 2.00001, 1335.70508
52, 2.00001, 1335.46741
53, 2.00001, 1335.20886
54, 2.00001, 1334.92346
55, 2.00001, 1334.60803
56, 2.00001, 1334.25708
57, 2.00001, 1333.86157
58, 2.00001, 1333.40747
59, 2.00001, 1332.87476
60, 2.00001, 1332.26636
61, 2.00001, 1331.57983
62, 2.00001, 1330.80847
63, 2.00001, 1329.94336
64, 2.00001, 1328.97522
65, 2.00001, 1327.90723
66, 2.00001, 1326.74304
67, 2.00001, 1325.48450
68, 2.00001, 1324.13000
69, 2.00001, 1322.67358
70, 2.00001, 1321.15320
71, 2.00001, 1319.60303
72, 2.00001, 1318.05383
73, 2.00001, 1316.53638
74, 2.00001, 1315.08093
75, 2.00001, 1313.67029
76, 2.00001, 1312.28699
77, 2.00001, 1310.91479
78, 2.00001, 1309.53564
79, 2.00001, 1308.12939
80, 2.00001, 1306.70398
81, 2.00001, 1305.26392
82, 2.00001, 1303.80994
83, 2.00001, 1302.33862
84, 2.00001, 1300.84143
85, 2.00001, 1299.33118
86, 2.00001, 1297.81421
87, 2.00001, 1296.28931
88, 2.00001, 1294.74377
89, 2.00001, 1293.15320
90, 2.00001, 1291.56555
91, 2.00001, 1290.01794
92, 2.00001, 1288.53845
93, 2.00001, 1287.15100
94, 2.00001, 1285.87634
95, 2.00001, 1284.71753
96, 2.00001, 1283.68298
97, 2.00001, 1282.79822
98, 2.00001, 1282.12512
99, 2.00001, 1281.77063
100, 2.00001, 1281.61450
101, 2.00001, 1281.58228
102, 2.00001, 1281.64001
103, 2.00001, 1281.77795
104, 2.00001, 1282.00415
105, 2.00001, 1282.31030
106, 2.00001, 1282.69836
107, 2.00001, 1283.17981
108, 2.00001, 1283.77612
109, 2.00001, 1284.51990
110, 2.00001, 1285.37512
111, 2.00001, 1286.31885
112, 2.00001, 1287.34375
113, 2.00001, 1288.46436
114, 2.00001, 1289.72095
115, 2.00001, 1291.06726
116, 2.00001, 1292.48572
