x, y, z
0, 0, 1341.27026
0.99998, 0, 1341.22314
1.99997, 0, 1341.17175
3.00003, 0, 1341.11487
4.00002, 0, 1341.05188
5, 0, 1340.98303
5.99998, 0, 1340.90906
6.99997, 0, 1340.82935
8.00003, 0, 1340.74268
9.00002, 0, 1340.64832
10, 0, 1340.54834
11, 0, 1340.44495
12, 0, 1340.33997
13, 0, 1340.23376
14, 0, 1340.12720
15, 0, 1340.02258
16, 0, 1339.92322
17, 0, 1339.83105
18, 0, 1339.74719
19, 0, 1339.67151
20, 0, 1339.60364
21, 0, 1339.54224
22, 0, 1339.48474
23, 0, 1339.42786
24, 0, 1339.36914
25, 0, 1339.30872
26, 0, 1339.24731
27, 0, 1339.18457
28, 0, 1339.11890
29, 0, 1339.04883
30, 0, 1338.97437
31, 0, 1338.89526
32, 0, 1338.81030
33, 0, 1338.71716
34, 0, 1338.61450
35, 0, 1338.50378
36, 0, 1338.38745
37, 0, 1338.26709
38, 0, 1338.14282
39, 0, 1338.01367
40, 0, 1337.87830
41, 0, 1337.73450
42, 0, 1337.57837
43, 0, 1337.40552
44, 0, 1337.21289
45, 0, 1337.00146
46, 0, 1336.77393
47, 0, 1336.53247
48, 0, 1336.27832
49, 0, 1336.01111
50, 0, 1335.72937
51, 0, 1335.43091
52, 0, 1335.11206
53, 0, 1334.76868
54, 0, 1334.39478
55, 0, 1333.98315
56, 0, 1333.52466
57, 0, 1333.00867
58, 0, 1332.42444
59, 0, 1331.76306
60, 0, 1331.02100
61, 0, 1330.19751
62, 0, 1329.29163
63, 0, 1328.30164
64, 0, 1327.22351
65, 0, 1326.05029
66, 0, 1324.77319
67, 0, 1323.38318
68, 0, 1321.87317
69, 0, 1320.24121
70, 0, 1318.49512
71, 0, 1316.64758
72, 0, 1314.71216
73, 0, 1312.70166
74, 0, 1310.62573
75, 0, 1308.48962
76, 0, 1306.29565
77, 0, 1304.04431
78, 0, 1301.73584
79, 0, 1299.37146
80, 0, 1296.95618
81, 0, 1294.49561
82, 0, 1291.99463
83, 0, 1289.45667
84, 0, 1286.88452
85, 0, 1284.28137
86, 0, 1281.64917
87, 0, 1278.98804
88, 0, 1276.29797
89, 0, 1273.58386
90, 0, 1270.86304
91, 0, 1268.15833
92, 0, 1265.49365
93, 0, 1262.89209
94, 0, 1260.37634
95, 0, 1257.96985
96, 0, 1255.70020
97, 0, 1253.60010
98, 0, 1251.70288
99, 0, 1250.02588
100, 0, 1248.54834
101, 0, 1247.23547
102, 0, 1246.05579
103, 0, 1244.98767
104, 0, 1244.02051
105, 0, 1243.15259
106, 0, 1242.38953
107, 0, 1241.74365
108, 0, 1241.23279
109, 0, 1240.88037
110, 0, 1240.71619
111, 0, 1240.77771
112, 0, 1241.11011
113, 0, 1241.75842
114, 0, 1242.74878
115, 0, 1244.06152
116, 0, 1245.66125
117, 0, 1247.51868
118, 0, 1249.61694
119, 0, 1251.94739
120, 0, 1254.49817
121, 0, 1257.26331
122, 0, 1260.24487
123, 0, 1263.44238
124, 0, 1266.82422
125, 0, 1270.29138
126, 0, 1273.71240
127, 0, 1276.95447
128, 0, 1279.90417
129, 0, 1282.48987
130, 0, 1284.70337
131, 0, 1286.57153
132, 0, 1288.13281
133, 0, 1289.42957
134, 0, 1290.51611
135, 0, 1291.47729
136, 0, 1292.40942
137, 0, 1293.40601
138, 0, 1294.54883
139, 0, 1295.89294
140, 0, 1297.44897
141, 0, 1299.20984
142, 0, 1301.16907
143, 0, 1303.32251
144, 0, 1305.65271
145, 0, 1308.10498
146, 0, 1310.61230
147, 0, 1313.11523
148, 0, 1315.56982
149, 0, 1317.94995
150, 0, 1320.24646
151, 0, 1322.46680
152, 0, 1324.63232
153, 0, 1326.77087
154, 0, 1328.89990
155, 0, 1331.00574
156, 0, 1333.06409
157, 0, 1335.05664
158, 0, 1336.97449
159, 0, 1338.81274
160, 0, 1340.55981
161, 0, 1342.20667
162, 0, 1343.75195
163, 0, 1345.20337
164, 0, 1346.57373
165, 0, 1347.87769
166, 0, 1349.13232
167, 0, 1350.35718
168, 0, 1351.57080
169, 0, 1352.78479
170, 0, 1353.99487
171, 0, 1355.18896
172, 0, 1356.35291
173, 0, 1357.47266
174, 0, 1358.53467
175, 0, 1359.52502
176, 0, 1360.43164
177, 0, 1361.24646
178, 0, 1361.96570
179, 0, 1362.58716
180, 0, 1363.10559
181, 0, 1363.51770
182, 0, 1363.82385
183, 0, 1364.02795
184, 0, 1364.13684
185, 0, 1364.15771
186, 0, 1364.09961
187, 0, 1363.97363
188, 0, 1363.79285
189, 0, 1363.56787
190, 0, 1363.30298
191, 0, 1363.00012
192, 0, 1362.66077
193, 0, 1362.28784
194, 0, 1361.88513
195, 0, 1361.45813
196, 0, 1361.01184
197, 0, 1360.54919
198, 0, 1360.07190
199, 0, 1359.58044
200, 0, 1359.07703
201, 0, 1358.56323
202, 0, 1358.03979
203, 0, 1357.50696
204, 0, 1356.96729
205, 0, 1356.42773
206, 0, 1355.89807
207, 0, 1355.38831
208, 0, 1354.90771
209, 0, 1354.46338
210, 0, 1354.05945
0, 1, 1341.12891
0.99998, 1, 1341.08130
1.99997, 1, 1341.02917
3.00003, 1, 1340.97083
4.00002, 1, 1340.90393
5, 1, 1340.83081
5.99998, 1, 1340.75317
6.99997, 1, 1340.67065
8.00003, 1, 1340.58081
9.00002, 1, 1340.48071
10, 1, 1340.37488
11, 1, 1340.26733
12, 1, 1340.15979
13, 1, 1340.05164
14, 1, 1339.94153
15, 1, 1339.83350
16, 1, 1339.73181
17, 1, 1339.63831
18, 1, 1339.55371
19, 1, 1339.47742
20, 1, 1339.40967
21, 1, 1339.34937
22, 1, 1339.29395
23, 1, 1339.23901
24, 1, 1339.17981
25, 1, 1339.11914
26, 1, 1339.05920
27, 1, 1338.99976
28, 1, 1338.93799
29, 1, 1338.87073
30, 1, 1338.79944
31, 1, 1338.72546
32, 1, 1338.64709
33, 1, 1338.56042
34, 1, 1338.46155
35, 1, 1338.35449
36, 1, 1338.24341
37, 1, 1338.13025
38, 1, 1338.01465
