x, y, z
0, 0, 1342.62524
0.99998, 0, 1342.54895
1.99997, 0, 1342.47205
3.00003, 0, 1342.39343
4.00002, 0, 1342.31177
5, 0, 1342.22620
5.99998, 0, 1342.13525
6.99997, 0, 1342.03613
8.00003, 0, 1341.92554
9.00002, 0, 1341.80139
10, 0, 1341.66565
11, 0, 1341.52161
12, 0, 1341.37158
13, 0, 1341.21655
14, 0, 1341.05762
15, 0, 1340.89795
16, 0, 1340.74084
17, 0, 1340.58887
18, 0, 1340.44299
19, 0, 1340.30359
20, 0, 1340.17126
21, 0, 1340.04590
22, 0, 1339.92627
23, 0, 1339.81018
24, 0, 1339.69592
25, 0, 1339.58386
26, 0, 1339.47437
27, 0, 1339.36719
28, 0, 1339.26062
29, 0, 1339.15369
30, 0, 1339.04651
31, 0, 1338.93958
32, 0, 1338.83215
33, 0, 1338.72278
34, 0, 1338.61011
35, 0, 1338.49475
36, 0, 1338.37756
37, 0, 1338.25842
38, 0, 1338.13611
39, 0, 1338.00854
40, 0, 1337.87415
41, 0, 1337.73071
42, 0, 1337.57471
43, 0, 1337.40173
44, 0, 1337.20886
45, 0, 1336.99731
46, 0, 1336.76978
47, 0, 1336.52844
48, 0, 1336.27429
49, 0, 1336.00708
50, 0, 1335.72546
51, 0, 1335.42688
52, 0, 1335.10815
53, 0, 1334.76465
54, 0, 1334.39075
55, 0, 1333.97913
56, 0, 1333.52051
57, 0, 1333.00464
58, 0, 1332.42041
59, 0, 1331.75891
60, 0, 1331.01697
61, 0, 1330.19336
62, 0, 1329.28760
63, 0, 1328.29761
64, 0, 1327.21960
65, 0, 1326.04639
66, 0, 1324.76929
67, 0, 1323.37939
68, 0, 1321.86938
69, 0, 1320.23755
70, 0, 1318.49146
71, 0, 1316.64392
72, 0, 1314.70862
73, 0, 1312.69824
74, 0, 1310.62231
75, 0, 1308.48633
76, 0, 1306.29248
77, 0, 1304.04126
78, 0, 1301.73279
79, 0, 1299.36816
80, 0, 1296.95190
81, 0, 1294.48914
82, 0, 1291.98425
83, 0, 1289.43982
84, 0, 1286.85742
85, 0, 1284.23950
86, 0, 1281.58691
87, 0, 1278.89807
88, 0, 1276.17175
89, 0, 1273.41467
90, 0, 1270.65186
91, 0, 1267.91675
92, 0, 1265.24536
93, 0, 1262.67261
94, 0, 1260.23206
95, 0, 1257.95703
96, 0, 1255.88599
97, 0, 1254.06604
98, 0, 1252.54553
99, 0, 1251.34839
100, 0, 1250.43982
101, 0, 1249.76257
102, 0, 1249.26538
103, 0, 1248.91260
104, 0, 1248.68359
105, 0, 1248.56787
106, 0, 1248.56567
107, 0, 1248.68726
108, 0, 1248.95044
109, 0, 1249.37488
110, 0, 1249.97546
111, 0, 1250.76965
112, 0, 1251.78186
113, 0, 1253.04028
114, 0, 1254.56360
115, 0, 1256.34216
116, 0, 1258.35925
117, 0, 1260.60645
118, 0, 1263.08728
119, 0, 1265.81104
120, 0, 1268.78137
121, 0, 1272.00610
122, 0, 1275.50024
123, 0, 1279.26953
124, 0, 1283.26941
125, 0, 1287.35291
126, 0, 1291.32300
127, 0, 1294.97864
128, 0, 1298.14807
129, 0, 1300.72461
130, 0, 1302.70251
131, 0, 1304.13098
132, 0, 1305.07727
133, 0, 1305.61353
134, 0, 1305.83167
135, 0, 1305.87134
136, 0, 1305.89087
137, 0, 1306.04443
138, 0, 1306.46643
139, 0, 1307.24829
140, 0, 1308.41003
141, 0, 1309.94238
142, 0, 1311.83667
143, 0, 1314.08716
144, 0, 1316.66565
145, 0, 1319.48352
146, 0, 1322.43127
147, 0, 1325.40979
148, 0, 1328.34204
149, 0, 1331.17151
150, 0, 1333.85461
151, 0, 1336.36414
152, 0, 1338.69031
153, 0, 1340.83545
154, 0, 1342.80237
155, 0, 1344.57983
156, 0, 1346.15588
157, 0, 1347.52673
158, 0, 1348.69910
159, 0, 1349.68335
160, 0, 1350.48364
161, 0, 1351.10718
162, 0, 1351.57056
163, 0, 1351.89868
164, 0, 1352.11914
165, 0, 1352.25403
166, 0, 1352.32495
167, 0, 1352.35583
168, 0, 1352.37097
169, 0, 1352.38843
170, 0, 1352.41052
171, 0, 1352.43225
172, 0, 1352.44666
173, 0, 1352.44800
174, 0, 1352.43213
175, 0, 1352.39636
176, 0, 1352.33984
177, 0, 1352.26367
178, 0, 1352.17004
179, 0, 1352.06055
180, 0, 1351.93262
181, 0, 1351.78235
182, 0, 1351.60657
183, 0, 1351.40369
184, 0, 1351.17517
185, 0, 1350.92688
186, 0, 1350.66760
187, 0, 1350.40613
188, 0, 1350.15076
189, 0, 1349.90686
190, 0, 1349.67505
191, 0, 1349.45227
192, 0, 1349.23401
193, 0, 1349.01550
194, 0, 1348.79407
195, 0, 1348.57202
196, 0, 1348.35315
197, 0, 1348.14001
198, 0, 1347.93298
199, 0, 1347.73120
200, 0, 1347.53491
201, 0, 1347.34351
202, 0, 1347.15466
203, 0, 1346.96509
204, 0, 1346.77258
205, 0, 1346.57935
206, 0, 1346.38904
207, 0, 1346.20459
208, 0, 1346.02820
209, 0, 1345.86072
210, 0, 1345.70264
0, 1, 1342.48633
0.99998, 1, 1342.40808
1.99997, 1, 1342.32886
3.00003, 1, 1342.24744
4.00002, 1, 1342.16162
5, 1, 1342.07202
5.99998, 1, 1341.97803
6.99997, 1, 1341.87695
8.00003, 1, 1341.76355
9.00002, 1, 1341.63306
10, 1, 1341.49060
11, 1, 1341.34167
12, 1, 1341.18884
13, 1, 1341.03162
14, 1, 1340.86877
15, 1, 1340.70544
16, 1, 1340.54602
17, 1, 1340.39294
18, 1, 1340.24670
19, 1, 1340.10669
20, 1, 1339.97449
21, 1, 1339.85022
22, 1, 1339.73267
23, 1, 1339.61877
24, 1, 1339.50500
25, 1, 1339.39355
26, 1, 1339.28613
27, 1, 1339.18225
28, 1, 1339.07959
29, 1, 1338.97510
30, 1, 1338.87085
31, 1, 1338.76819
32, 1, 1338.66663
33, 1, 1338.56335
34, 1, 1338.45520
35, 1, 1338.34485
36, 1, 1338.23413
37, 1, 1338.12341
38, 1, 1338.01050
39, 1, 1337.89282
40, 1, 1337.76990
41, 1, 1337.64038
42, 1, 1337.50049
43, 1, 1337.34424
44, 1, 1337.16541
45, 1, 1336.96814
46, 1, 1336.75684
47, 1, 1336.53394
48, 1, 1336.30042
49, 1, 1336.05566
50, 1, 1335.79797
51, 1, 1335.52502
52, 1, 1335.23364
53, 1, 1334.91956
54, 1, 1334.57764
55, 1, 1334.20105
56, 1, 1333.78076
57, 1, 1333.30542
58, 1, 1332.76135
59, 1, 1332.13538
60, 1, 1331.42590
61, 1, 1330.63269
62, 1, 1329.75391
63, 1, 1328.78687
64, 1, 1327.72766
65, 1, 1326.56726
66, 1, 1325.29553
67, 1, 1323.90234
68, 1, 1322.37781
69, 1, 1320.71606
70, 1, 1318.93091
71, 1, 1317.03979
72, 1, 1315.05908
73, 1, 1313.00378
74, 1, 1310.88586
75, 1, 1308.70984
76, 1, 1306.47717
77, 1, 1304.18799
78, 1, 1301.84094
79, 1, 1299.43530
80, 1, 1296.97839
81, 1, 1294.47778
82, 1, 1291.93823
83, 1, 1289.36218
84, 1, 1286.75061
85, 1, 1284.10938
